poll_id,election_year,pollName,election_id,period_start_day,period_end_day,bloc,start_day,y,t
2007_2_12,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-10,33,10
2007_2_13,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-09,68,10
2007_2_13,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-09,275,10
2007_2_13,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-09,369,10
2007_2_13,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-09,169,10
2007_2_13,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-09,12,10
2007_2_13,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-09,325,10
2007_2_13,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-09,31,10
2007_2_14,2007,LH2,2,2006-12-31,2007-04-22,Autre,2007-03-09,75,10
2007_2_14,2007,LH2,2,2006-12-31,2007-04-22,Centre,2007-03-09,220,10
2007_2_14,2007,LH2,2,2006-12-31,2007-04-22,Droite,2007-03-09,280,10
2007_2_14,2007,LH2,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-09,135,10
2007_2_14,2007,LH2,2,2006-12-31,2007-04-22,Ecologisme,2007-03-09,10,10
2007_2_14,2007,LH2,2,2006-12-31,2007-04-22,Gauche,2007-03-09,260,10
2007_2_14,2007,LH2,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-09,20,10
2007_2_15,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-08,69,10
2007_2_15,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-08,270,10
2007_2_15,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-08,389,10
2007_2_15,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-08,157,10
2007_2_15,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-08,19,10
2007_2_15,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-08,320,10
2007_2_15,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-08,31,10
2007_2_16,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-03-08,75,10
2007_2_16,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-03-08,203,10
2007_2_16,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-03-08,247,10
2007_2_16,2007,Ifop,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-08,115,10
2007_2_16,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-03-08,9,10
2007_2_16,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-03-08,203,10
2007_2_16,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-08,31,10
2007_2_17,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-03-08,105,10
2007_2_17,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-03-08,220,10
2007_2_17,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-03-08,304,10
2007_2_17,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-03-08,9,10
2007_2_17,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-03-08,211,10
2007_2_17,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-08,31,10
2007_2_18,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-07,64,10
2007_2_18,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-07,237,10
2007_2_18,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-07,375,10
2007_2_18,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-07,144,10
2007_2_18,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-07,12,10
2007_2_18,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-07,300,10
2007_2_18,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-07,23,10
2007_2_19,2007,TNS Sofres,2,2006-12-31,2007-04-22,Autre,2007-03-07,75,10
2007_2_19,2007,TNS Sofres,2,2006-12-31,2007-04-22,Centre,2007-03-07,230,10
2007_2_19,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite,2007-03-07,270,10
2007_2_19,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-07,120,10
2007_2_19,2007,TNS Sofres,2,2006-12-31,2007-04-22,Ecologisme,2007-03-07,10,10
2007_2_19,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche,2007-03-07,255,10
2007_2_19,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-07,40,10
2007_2_2,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-16,113,11
2007_2_2,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-16,269,11
2007_2_2,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-16,357,11
2007_2_2,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-16,150,11
2007_2_2,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-16,6,11
2007_2_2,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-16,313,11
2007_2_2,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-16,44,11
2007_2_20,2007,TNS Sofres,2,2006-12-31,2007-04-22,Autre,2007-03-07,130,10
2007_2_20,2007,TNS Sofres,2,2006-12-31,2007-04-22,Centre,2007-03-07,250,10
2007_2_20,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite,2007-03-07,300,10
2007_2_20,2007,TNS Sofres,2,2006-12-31,2007-04-22,Ecologisme,2007-03-07,10,10
2007_2_20,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche,2007-03-07,265,10
2007_2_20,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-07,45,10
2007_2_21,2007,TNS Sofres,2,2006-12-31,2007-04-22,Autre,2007-03-07,70,10
2007_2_21,2007,TNS Sofres,2,2006-12-31,2007-04-22,Centre,2007-03-07,230,10
2007_2_21,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite,2007-03-07,270,10
2007_2_21,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-07,120,10
2007_2_21,2007,TNS Sofres,2,2006-12-31,2007-04-22,Ecologisme,2007-03-07,15,10
2007_2_21,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche,2007-03-07,255,10
2007_2_21,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-07,40,10
2007_2_22,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-06,60,10
2007_2_22,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-06,202,10
2007_2_22,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-06,334,10
2007_2_22,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-06,121,10
2007_2_22,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-06,5,10
2007_2_22,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-06,268,10
2007_2_22,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-06,20,10
2007_2_23,2007,CSA,2,2006-12-31,2007-04-22,Autre,2007-03-07,70,10
2007_2_23,2007,CSA,2,2006-12-31,2007-04-22,Centre,2007-03-07,220,10
2007_2_23,2007,CSA,2,2006-12-31,2007-04-22,Droite,2007-03-07,238,10
2007_2_23,2007,CSA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-07,128,10
2007_2_23,2007,CSA,2,2006-12-31,2007-04-22,Ecologisme,2007-03-07,9,10
2007_2_23,2007,CSA,2,2006-12-31,2007-04-22,Gauche,2007-03-07,229,10
2007_2_23,2007,CSA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-07,23,10
2007_2_24,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-05,65,10
2007_2_24,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-05,192,10
2007_2_24,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-05,329,10
2007_2_24,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-05,126,10
2007_2_24,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-05,5,10
2007_2_24,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-05,273,10
2007_2_24,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-05,20,10
2007_2_25,2007,BVA,2,2006-12-31,2007-04-22,Autre,2007-03-05,78,10
2007_2_25,2007,BVA,2,2006-12-31,2007-04-22,Centre,2007-03-05,179,10
2007_2_25,2007,BVA,2,2006-12-31,2007-04-22,Droite,2007-03-05,247,10
2007_2_25,2007,BVA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-05,111,10
2007_2_25,2007,BVA,2,2006-12-31,2007-04-22,Ecologisme,2007-03-05,9,10
2007_2_25,2007,BVA,2,2006-12-31,2007-04-22,Gauche,2007-03-05,205,10
2007_2_25,2007,BVA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-05,26,10
2007_2_26,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-03,74,9
2007_2_26,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-03,210,9
2007_2_26,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-03,369,9
2007_2_26,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-03,148,9
2007_2_26,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-03,11,9
2007_2_26,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-03,301,9
2007_2_26,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-03,23,9
2007_2_27,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-02,93,9
2007_2_27,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-02,238,9
2007_2_27,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-02,402,9
2007_2_27,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-02,157,9
2007_2_27,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-02,13,9
2007_2_27,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-02,326,9
2007_2_27,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-02,25,9
2007_2_28,2007,LH2,2,2006-12-31,2007-04-22,Autre,2007-03-02,85,9
2007_2_28,2007,LH2,2,2006-12-31,2007-04-22,Centre,2007-03-02,201,9
2007_2_28,2007,LH2,2,2006-12-31,2007-04-22,Droite,2007-03-02,281,9
2007_2_28,2007,LH2,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-02,141,9
2007_2_28,2007,LH2,2,2006-12-31,2007-04-22,Ecologisme,2007-03-02,10,9
2007_2_28,2007,LH2,2,2006-12-31,2007-04-22,Gauche,2007-03-02,271,9
2007_2_28,2007,LH2,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-02,15,9
2007_2_29,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-01,99,9
2007_2_29,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-03-01,238,9
2007_2_29,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-03-01,401,9
2007_2_29,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-01,157,9
2007_2_29,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-03-01,13,9
2007_2_29,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-03-01,314,9
2007_2_29,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-01,31,9
2007_2_3,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-03-16,82,11
2007_2_3,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-03-16,205,11
2007_2_3,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-03-16,237,11
2007_2_3,2007,Ifop,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-16,128,11
2007_2_3,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-03-16,14,11
2007_2_3,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-03-16,219,11
2007_2_3,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-16,27,11
2007_2_30,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-02-28,103,9
2007_2_30,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-02-28,214,9
2007_2_30,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-02-28,350,9
2007_2_30,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-28,135,9
2007_2_30,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-02-28,11,9
2007_2_30,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-02-28,282,9
2007_2_30,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-28,34,9
2007_2_31,2007,TNS Sofres,2,2006-12-31,2007-04-22,Autre,2007-02-28,90,9
2007_2_31,2007,TNS Sofres,2,2006-12-31,2007-04-22,Centre,2007-02-28,185,9
2007_2_31,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite,2007-02-28,310,9
2007_2_31,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-28,120,9
2007_2_31,2007,TNS Sofres,2,2006-12-31,2007-04-22,Ecologisme,2007-02-28,10,9
2007_2_31,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche,2007-02-28,255,9
2007_2_31,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-28,30,9
2007_2_32,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-02-27,80,9
2007_2_32,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-02-27,181,9
2007_2_32,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-02-27,318,9
2007_2_32,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-27,126,9
2007_2_32,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-02-27,10,9
2007_2_32,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-02-27,262,9
2007_2_32,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-27,30,9
2007_2_33,2007,CSA,2,2006-12-31,2007-04-22,Autre,2007-02-28,69,9
2007_2_33,2007,CSA,2,2006-12-31,2007-04-22,Centre,2007-02-28,148,9
2007_2_33,2007,CSA,2,2006-12-31,2007-04-22,Droite,2007-02-28,253,9
2007_2_33,2007,CSA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-28,122,9
2007_2_33,2007,CSA,2,2006-12-31,2007-04-22,Ecologisme,2007-02-28,9,9
2007_2_33,2007,CSA,2,2006-12-31,2007-04-22,Gauche,2007-02-28,253,9
2007_2_33,2007,CSA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-28,17,9
2007_2_34,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-02-26,85,9
2007_2_34,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-02-26,182,9
2007_2_34,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-02-26,323,9
2007_2_34,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-26,126,9
2007_2_34,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-02-26,15,9
2007_2_34,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-02-26,252,9
2007_2_34,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-26,25,9
2007_2_35,2007,BVA,2,2006-12-31,2007-04-22,Autre,2007-02-26,61,9
2007_2_35,2007,BVA,2,2006-12-31,2007-04-22,Centre,2007-02-26,148,9
2007_2_35,2007,BVA,2,2006-12-31,2007-04-22,Droite,2007-02-26,269,9
2007_2_35,2007,BVA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-26,122,9
2007_2_35,2007,BVA,2,2006-12-31,2007-04-22,Ecologisme,2007-02-26,9,9
2007_2_35,2007,BVA,2,2006-12-31,2007-04-22,Gauche,2007-02-26,217,9
2007_2_35,2007,BVA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-26,43,9
2007_2_36,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-02-26,96,9
2007_2_36,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-02-26,181,9
2007_2_36,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-02-26,276,9
2007_2_36,2007,Ifop,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-26,114,9
2007_2_36,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-02-26,5,9
2007_2_36,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-02-26,243,9
2007_2_36,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-26,38,9
2007_2_37,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-02-23,202,8
2007_2_37,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-02-23,332,8
2007_2_37,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-02-23,516,8
2007_2_37,2007,Ifop,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-23,221,8
2007_2_37,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-02-23,18,8
2007_2_37,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-02-23,497,8
2007_2_37,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-23,55,8
2007_2_38,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-02-23,82,8
2007_2_38,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-02-23,167,8
2007_2_38,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-02-23,297,8
2007_2_38,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-23,124,8
2007_2_38,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-02-23,10,8
2007_2_38,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-02-23,249,8
2007_2_38,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-23,29,8
2007_2_39,2007,LH2,2,2006-12-31,2007-04-22,Autre,2007-02-23,85,8
2007_2_39,2007,LH2,2,2006-12-31,2007-04-22,Centre,2007-02-23,171,8
2007_2_39,2007,LH2,2,2006-12-31,2007-04-22,Droite,2007-02-23,302,8
2007_2_39,2007,LH2,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-23,131,8
2007_2_39,2007,LH2,2,2006-12-31,2007-04-22,Ecologisme,2007-02-23,10,8
2007_2_39,2007,LH2,2,2006-12-31,2007-04-22,Gauche,2007-02-23,271,8
2007_2_39,2007,LH2,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-23,35,8
2007_2_4,2007,LH2,2,2006-12-31,2007-04-22,Autre,2007-03-16,70,11
2007_2_4,2007,LH2,2,2006-12-31,2007-04-22,Centre,2007-03-16,221,11
2007_2_4,2007,LH2,2,2006-12-31,2007-04-22,Droite,2007-03-16,291,11
2007_2_4,2007,LH2,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-03-16,125,11
2007_2_4,2007,LH2,2,2006-12-31,2007-04-22,Ecologisme,2007-03-16,10,11
2007_2_4,2007,LH2,2,2006-12-31,2007-04-22,Gauche,2007-03-16,261,11
2007_2_4,2007,LH2,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-03-16,25,11
2007_2_40,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-02-22,93,8
2007_2_40,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-02-22,151,8
2007_2_40,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-02-22,249,8
2007_2_40,2007,Ifop,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-22,102,8
2007_2_40,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-02-22,18,8
2007_2_40,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-02-22,249,8
2007_2_40,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-22,27,8
2007_2_41,2007,CSA,2,2006-12-31,2007-04-22,Autre,2007-02-20,75,8
2007_2_41,2007,CSA,2,2006-12-31,2007-04-22,Centre,2007-02-20,150,8
2007_2_41,2007,CSA,2,2006-12-31,2007-04-22,Droite,2007-02-20,248,8
2007_2_41,2007,CSA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-20,124,8
2007_2_41,2007,CSA,2,2006-12-31,2007-04-22,Ecologisme,2007-02-20,9,8
2007_2_41,2007,CSA,2,2006-12-31,2007-04-22,Gauche,2007-02-20,256,8
2007_2_41,2007,CSA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-20,22,8
2007_2_42,2007,BVA,2,2006-12-31,2007-04-22,Autre,2007-02-19,101,8
2007_2_42,2007,BVA,2,2006-12-31,2007-04-22,Centre,2007-02-19,127,8
2007_2_42,2007,BVA,2,2006-12-31,2007-04-22,Droite,2007-02-19,279,8
2007_2_42,2007,BVA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-19,84,8
2007_2_42,2007,BVA,2,2006-12-31,2007-04-22,Ecologisme,2007-02-19,8,8
2007_2_42,2007,BVA,2,2006-12-31,2007-04-22,Gauche,2007-02-19,220,8
2007_2_42,2007,BVA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-19,25,8
2007_2_43,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-02-16,96,7
2007_2_43,2007,Ipsos,2,2006-12-31,2007-04-22,Centre,2007-02-16,152,7
2007_2_43,2007,Ipsos,2,2006-12-31,2007-04-22,Droite,2007-02-16,314,7
2007_2_43,2007,Ipsos,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-16,124,7
2007_2_43,2007,Ipsos,2,2006-12-31,2007-04-22,Ecologisme,2007-02-16,10,7
2007_2_43,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche,2007-02-16,219,7
2007_2_43,2007,Ipsos,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-16,38,7
2007_2_44,2007,LH2,2,2006-12-31,2007-04-22,Autre,2007-02-16,105,7
2007_2_44,2007,LH2,2,2006-12-31,2007-04-22,Centre,2007-02-16,141,7
2007_2_44,2007,LH2,2,2006-12-31,2007-04-22,Droite,2007-02-16,332,7
2007_2_44,2007,LH2,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-16,131,7
2007_2_44,2007,LH2,2,2006-12-31,2007-04-22,Ecologisme,2007-02-16,10,7
2007_2_44,2007,LH2,2,2006-12-31,2007-04-22,Gauche,2007-02-16,252,7
2007_2_44,2007,LH2,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-16,35,7
2007_2_45,2007,CSA,2,2006-12-31,2007-04-22,Autre,2007-02-14,82,7
2007_2_45,2007,CSA,2,2006-12-31,2007-04-22,Centre,2007-02-14,118,7
2007_2_45,2007,CSA,2,2006-12-31,2007-04-22,Droite,2007-02-14,300,7
2007_2_45,2007,CSA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-14,127,7
2007_2_45,2007,CSA,2,2006-12-31,2007-04-22,Ecologisme,2007-02-14,9,7
2007_2_45,2007,CSA,2,2006-12-31,2007-04-22,Gauche,2007-02-14,245,7
2007_2_45,2007,CSA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-14,27,7
2007_2_46,2007,TNS Sofres,2,2006-12-31,2007-04-22,Autre,2007-02-14,115,7
2007_2_46,2007,TNS Sofres,2,2006-12-31,2007-04-22,Centre,2007-02-14,120,7
2007_2_46,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite,2007-02-14,330,7
2007_2_46,2007,TNS Sofres,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-14,130,7
2007_2_46,2007,TNS Sofres,2,2006-12-31,2007-04-22,Ecologisme,2007-02-14,10,7
2007_2_46,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche,2007-02-14,260,7
2007_2_46,2007,TNS Sofres,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-14,35,7
2007_2_47,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-02-13,96,7
2007_2_47,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-02-13,152,7
2007_2_47,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-02-13,305,7
2007_2_47,2007,Ifop,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-13,105,7
2007_2_47,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-02-13,14,7
2007_2_47,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-02-13,243,7
2007_2_47,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-13,38,7
2007_2_48,2007,Ifop,2,2006-12-31,2007-04-22,Autre,2007-02-13,134,7
2007_2_48,2007,Ifop,2,2006-12-31,2007-04-22,Centre,2007-02-13,143,7
2007_2_48,2007,Ifop,2,2006-12-31,2007-04-22,Droite,2007-02-13,276,7
2007_2_48,2007,Ifop,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-13,105,7
2007_2_48,2007,Ifop,2,2006-12-31,2007-04-22,Ecologisme,2007-02-13,14,7
2007_2_48,2007,Ifop,2,2006-12-31,2007-04-22,Gauche,2007-02-13,238,7
2007_2_48,2007,Ifop,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-13,43,7
2007_2_49,2007,BVA,2,2006-12-31,2007-04-22,Autre,2007-02-12,77,7
2007_2_49,2007,BVA,2,2006-12-31,2007-04-22,Centre,2007-02-12,122,7
2007_2_49,2007,BVA,2,2006-12-31,2007-04-22,Droite,2007-02-12,306,7
2007_2_49,2007,BVA,2,2006-12-31,2007-04-22,Droite radicale et extreme droite,2007-02-12,87,7
2007_2_49,2007,BVA,2,2006-12-31,2007-04-22,Ecologisme,2007-02-12,9,7
2007_2_49,2007,BVA,2,2006-12-31,2007-04-22,Gauche,2007-02-12,253,7
2007_2_49,2007,BVA,2,2006-12-31,2007-04-22,Gauche radicale et extreme gauche,2007-02-12,17,7
2007_2_5,2007,Ipsos,2,2006-12-31,2007-04-22,Autre,2007-03-15,100,11
