"","poll_id","start_day","end_day","pollName","pollster_id","abstention","election_year","bloc","y","n"
"893","2007_1_37",2007-03-31,2007-04-03,"Ipsos",4,0,2007,"Centre",235,1273
"894","2007_1_37",2007-03-31,2007-04-03,"Ipsos",4,0,2007,"Droite",414,1273
"895","2007_1_37",2007-03-31,2007-04-03,"Ipsos",4,0,2007,"Droite radicale et extreme droite",165,1273
"896","2007_1_38",2007-03-31,2007-04-02,"Ifop",3,0,2007,"Gauche radicale et extrême gauche",80,846
"897","2007_1_38",2007-03-31,2007-04-02,"Ifop",3,0,2007,"Gauche",233,846
"898","2007_1_38",2007-03-31,2007-04-02,"Ifop",3,0,2007,"Centre",169,846
"899","2007_1_38",2007-03-31,2007-04-02,"Ifop",3,0,2007,"Droite",246,846
"900","2007_1_38",2007-03-31,2007-04-02,"Ifop",3,0,2007,"Droite radicale et extreme droite",118,846
"901","2007_1_39",2007-03-30,2007-04-02,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",108,1342
"902","2007_1_39",2007-03-30,2007-04-02,"Ipsos",4,0,2007,"Gauche",362,1342
"903","2007_1_39",2007-03-30,2007-04-02,"Ipsos",4,0,2007,"Centre",255,1342
"904","2007_1_39",2007-03-30,2007-04-02,"Ipsos",4,0,2007,"Droite",436,1342
"905","2007_1_39",2007-03-30,2007-04-02,"Ipsos",4,0,2007,"Droite radicale et extreme droite",181,1342
"906","2007_1_4",2007-04-19,2007-04-20,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",152,1599
"907","2007_1_4",2007-04-19,2007-04-20,"Ipsos",4,0,2007,"Gauche",448,1599
"908","2007_1_4",2007-04-19,2007-04-20,"Ipsos",4,0,2007,"Centre",272,1599
"909","2007_1_4",2007-04-19,2007-04-20,"Ipsos",4,0,2007,"Droite",511,1599
"910","2007_1_4",2007-04-19,2007-04-20,"Ipsos",4,0,2007,"Droite radicale et extreme droite",216,1599
"911","2007_1_40",2007-03-30,2007-03-31,"LH2",5,0,2007,"Gauche radicale et extrême gauche",90,1003
"912","2007_1_40",2007-03-30,2007-03-31,"LH2",5,0,2007,"Gauche",301,1003
"913","2007_1_40",2007-03-30,2007-03-31,"LH2",5,0,2007,"Centre",181,1003
"914","2007_1_40",2007-03-30,2007-03-31,"LH2",5,0,2007,"Droite",301,1003
"915","2007_1_40",2007-03-30,2007-03-31,"LH2",5,0,2007,"Droite radicale et extreme droite",130,1003
"916","2007_1_41",2007-03-29,2007-03-31,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",114,1340
"917","2007_1_41",2007-03-29,2007-03-31,"Ipsos",4,0,2007,"Gauche",368,1340
"918","2007_1_41",2007-03-29,2007-03-31,"Ipsos",4,0,2007,"Centre",255,1340
"919","2007_1_41",2007-03-29,2007-03-31,"Ipsos",4,0,2007,"Droite",429,1340
"920","2007_1_41",2007-03-29,2007-03-31,"Ipsos",4,0,2007,"Droite radicale et extreme droite",174,1340
"921","2007_1_42",2007-03-28,2007-03-30,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",114,1275
"922","2007_1_42",2007-03-28,2007-03-30,"Ipsos",4,0,2007,"Gauche",344,1275
"923","2007_1_42",2007-03-28,2007-03-30,"Ipsos",4,0,2007,"Centre",236,1275
"924","2007_1_42",2007-03-28,2007-03-30,"Ipsos",4,0,2007,"Droite",428,1275
"925","2007_1_42",2007-03-28,2007-03-30,"Ipsos",4,0,2007,"Droite radicale et extreme droite",153,1275
"926","2007_1_43",2007-03-28,2007-03-29,"CSA",2,0,2007,"Gauche radicale et extrême gauche",88,922
"927","2007_1_43",2007-03-28,2007-03-29,"CSA",2,0,2007,"Gauche",267,922
"928","2007_1_43",2007-03-28,2007-03-29,"CSA",2,0,2007,"Centre",180,922
"929","2007_1_43",2007-03-28,2007-03-29,"CSA",2,0,2007,"Droite",249,922
"930","2007_1_43",2007-03-28,2007-03-29,"CSA",2,0,2007,"Droite radicale et extreme droite",138,922
"931","2007_1_44",2007-03-28,2007-03-29,"TNS Sofres",7,0,2007,"Gauche radicale et extrême gauche",75,1000
"932","2007_1_44",2007-03-28,2007-03-29,"TNS Sofres",7,0,2007,"Gauche",315,1000
"933","2007_1_44",2007-03-28,2007-03-29,"TNS Sofres",7,0,2007,"Centre",180,1000
"934","2007_1_44",2007-03-28,2007-03-29,"TNS Sofres",7,0,2007,"Droite",310,1000
"935","2007_1_44",2007-03-28,2007-03-29,"TNS Sofres",7,0,2007,"Droite radicale et extreme droite",120,1000
"936","2007_1_45",2007-03-27,2007-03-29,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",100,1106
"937","2007_1_45",2007-03-27,2007-03-29,"Ipsos",4,0,2007,"Gauche",316,1106
"938","2007_1_45",2007-03-27,2007-03-29,"Ipsos",4,0,2007,"Centre",193,1106
"939","2007_1_45",2007-03-27,2007-03-29,"Ipsos",4,0,2007,"Droite",365,1106
"940","2007_1_45",2007-03-27,2007-03-29,"Ipsos",4,0,2007,"Droite radicale et extreme droite",132,1106
"941","2007_1_46",2007-03-26,2007-03-28,"Ifop",3,0,2007,"Gauche radicale et extrême gauche",81,954
"942","2007_1_46",2007-03-26,2007-03-28,"Ifop",3,0,2007,"Gauche",267,954
"943","2007_1_46",2007-03-26,2007-03-28,"Ifop",3,0,2007,"Centre",200,954
"944","2007_1_46",2007-03-26,2007-03-28,"Ifop",3,0,2007,"Droite",277,954
"945","2007_1_46",2007-03-26,2007-03-28,"Ifop",3,0,2007,"Droite radicale et extreme droite",129,954
"946","2007_1_47",2007-03-26,2007-03-28,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",90,1005
"947","2007_1_47",2007-03-26,2007-03-28,"Ipsos",4,0,2007,"Gauche",281,1005
"948","2007_1_47",2007-03-26,2007-03-28,"Ipsos",4,0,2007,"Centre",181,1005
"949","2007_1_47",2007-03-26,2007-03-28,"Ipsos",4,0,2007,"Droite",327,1005
"950","2007_1_47",2007-03-26,2007-03-28,"Ipsos",4,0,2007,"Droite radicale et extreme droite",126,1005
"951","2007_1_48",2007-03-26,2007-03-27,"BVA",1,0,2007,"Gauche radicale et extrême gauche",86,873
"952","2007_1_48",2007-03-26,2007-03-27,"BVA",1,0,2007,"Gauche",263,873
"953","2007_1_48",2007-03-26,2007-03-27,"BVA",1,0,2007,"Centre",175,873
"954","2007_1_48",2007-03-26,2007-03-27,"BVA",1,0,2007,"Droite",244,873
"955","2007_1_48",2007-03-26,2007-03-27,"BVA",1,0,2007,"Droite radicale et extreme droite",105,873
"956","2007_1_49",2007-03-24,2007-03-27,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",89,1111
"957","2007_1_49",2007-03-24,2007-03-27,"Ipsos",4,0,2007,"Gauche",323,1111
"958","2007_1_49",2007-03-24,2007-03-27,"Ipsos",4,0,2007,"Centre",205,1111
"959","2007_1_49",2007-03-24,2007-03-27,"Ipsos",4,0,2007,"Droite",350,1111
"960","2007_1_49",2007-03-24,2007-03-27,"Ipsos",4,0,2007,"Droite radicale et extreme droite",144,1111
"961","2007_1_5",2007-04-18,2007-04-19,"CSA",2,0,2007,"Gauche radicale et extrême gauche",75,1002
"962","2007_1_5",2007-04-18,2007-04-19,"CSA",2,0,2007,"Gauche",316,1002
"963","2007_1_5",2007-04-18,2007-04-19,"CSA",2,0,2007,"Centre",170,1002
"964","2007_1_5",2007-04-18,2007-04-19,"CSA",2,0,2007,"Droite",281,1002
"965","2007_1_5",2007-04-18,2007-04-19,"CSA",2,0,2007,"Droite radicale et extreme droite",160,1002
"966","2007_1_50",2007-03-23,2007-03-26,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",100,1247
"967","2007_1_50",2007-03-23,2007-03-26,"Ipsos",4,0,2007,"Gauche",355,1247
"968","2007_1_50",2007-03-23,2007-03-26,"Ipsos",4,0,2007,"Centre",231,1247
"969","2007_1_50",2007-03-23,2007-03-26,"Ipsos",4,0,2007,"Droite",399,1247
"970","2007_1_50",2007-03-23,2007-03-26,"Ipsos",4,0,2007,"Droite radicale et extreme droite",162,1247
"971","2007_1_51",2007-03-23,2007-03-24,"LH2",5,0,2007,"Gauche radicale et extrême gauche",80,1003
"972","2007_1_51",2007-03-23,2007-03-24,"LH2",5,0,2007,"Gauche",311,1003
"973","2007_1_51",2007-03-23,2007-03-24,"LH2",5,0,2007,"Centre",201,1003
"974","2007_1_51",2007-03-23,2007-03-24,"LH2",5,0,2007,"Droite",291,1003
"975","2007_1_51",2007-03-23,2007-03-24,"LH2",5,0,2007,"Droite radicale et extreme droite",120,1003
"976","2007_1_52",2007-03-22,2007-03-24,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",93,1244
"977","2007_1_52",2007-03-22,2007-03-24,"Ipsos",4,0,2007,"Gauche",360,1244
"978","2007_1_52",2007-03-22,2007-03-24,"Ipsos",4,0,2007,"Centre",237,1244
"979","2007_1_52",2007-03-22,2007-03-24,"Ipsos",4,0,2007,"Droite",386,1244
"980","2007_1_52",2007-03-22,2007-03-24,"Ipsos",4,0,2007,"Droite radicale et extreme droite",168,1244
"981","2007_1_53",2007-03-22,2007-03-23,"Ifop",3,0,2007,"Gauche radicale et extrême gauche",69,871
"982","2007_1_53",2007-03-22,2007-03-23,"Ifop",3,0,2007,"Gauche",253,871
"983","2007_1_53",2007-03-22,2007-03-23,"Ifop",3,0,2007,"Centre",192,871
"984","2007_1_53",2007-03-22,2007-03-23,"Ifop",3,0,2007,"Droite",231,871
"985","2007_1_53",2007-03-22,2007-03-23,"Ifop",3,0,2007,"Droite radicale et extreme droite",126,871
"986","2007_1_54",2007-03-21,2007-03-23,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",92,1143
"987","2007_1_54",2007-03-21,2007-03-23,"Ipsos",4,0,2007,"Gauche",331,1143
"988","2007_1_54",2007-03-21,2007-03-23,"Ipsos",4,0,2007,"Centre",211,1143
"989","2007_1_54",2007-03-21,2007-03-23,"Ipsos",4,0,2007,"Droite",360,1143
"990","2007_1_54",2007-03-21,2007-03-23,"Ipsos",4,0,2007,"Droite radicale et extreme droite",149,1143
"991","2007_1_55",2007-03-21,2007-03-22,"CSA",2,0,2007,"Gauche radicale et extrême gauche",80,892
"992","2007_1_55",2007-03-21,2007-03-22,"CSA",2,0,2007,"Gauche",272,892
"993","2007_1_55",2007-03-21,2007-03-22,"CSA",2,0,2007,"Centre",188,892
"994","2007_1_55",2007-03-21,2007-03-22,"CSA",2,0,2007,"Droite",236,892
"995","2007_1_55",2007-03-21,2007-03-22,"CSA",2,0,2007,"Droite radicale et extreme droite",116,892
"996","2007_1_56",2007-03-21,2007-03-22,"TNS Sofres",7,0,2007,"Gauche radicale et extrême gauche",75,1000
"997","2007_1_56",2007-03-21,2007-03-22,"TNS Sofres",7,0,2007,"Gauche",310,1000
"998","2007_1_56",2007-03-21,2007-03-22,"TNS Sofres",7,0,2007,"Centre",215,1000
"999","2007_1_56",2007-03-21,2007-03-22,"TNS Sofres",7,0,2007,"Droite",290,1000
"1000","2007_1_56",2007-03-21,2007-03-22,"TNS Sofres",7,0,2007,"Droite radicale et extreme droite",110,1000
"1001","2007_1_57",2007-03-20,2007-03-22,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",65,1005
"1002","2007_1_57",2007-03-20,2007-03-22,"Ipsos",4,0,2007,"Gauche",291,1005
"1003","2007_1_57",2007-03-20,2007-03-22,"Ipsos",4,0,2007,"Centre",191,1005
"1004","2007_1_57",2007-03-20,2007-03-22,"Ipsos",4,0,2007,"Droite",322,1005
"1005","2007_1_57",2007-03-20,2007-03-22,"Ipsos",4,0,2007,"Droite radicale et extreme droite",136,1005
"1006","2007_1_58",2007-03-19,2007-03-21,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",65,1008
"1007","2007_1_58",2007-03-19,2007-03-21,"Ipsos",4,0,2007,"Gauche",312,1008
"1008","2007_1_58",2007-03-19,2007-03-21,"Ipsos",4,0,2007,"Centre",187,1008
"1009","2007_1_58",2007-03-19,2007-03-21,"Ipsos",4,0,2007,"Droite",313,1008
"1010","2007_1_58",2007-03-19,2007-03-21,"Ipsos",4,0,2007,"Droite radicale et extreme droite",131,1008
"1011","2007_1_59",2007-03-19,2007-03-20,"BVA",1,0,2007,"Gauche radicale et extrême gauche",89,854
"1012","2007_1_59",2007-03-19,2007-03-20,"BVA",1,0,2007,"Gauche",240,854
"1013","2007_1_59",2007-03-19,2007-03-20,"BVA",1,0,2007,"Centre",145,854
"1014","2007_1_59",2007-03-19,2007-03-20,"BVA",1,0,2007,"Droite",269,854
"1015","2007_1_59",2007-03-19,2007-03-20,"BVA",1,0,2007,"Droite radicale et extreme droite",111,854
"1016","2007_1_6",2007-04-18,2007-04-19,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",102,1208
"1017","2007_1_6",2007-04-18,2007-04-19,"Ipsos",4,0,2007,"Gauche",344,1208
"1018","2007_1_6",2007-04-18,2007-04-19,"Ipsos",4,0,2007,"Centre",218,1208
"1019","2007_1_6",2007-04-18,2007-04-19,"Ipsos",4,0,2007,"Droite",387,1208
"1020","2007_1_6",2007-04-18,2007-04-19,"Ipsos",4,0,2007,"Droite radicale et extreme droite",157,1208
"1021","2007_1_60",2007-03-17,2007-03-20,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",75,1069
"1022","2007_1_60",2007-03-17,2007-03-20,"Ipsos",4,0,2007,"Gauche",321,1069
"1023","2007_1_60",2007-03-17,2007-03-20,"Ipsos",4,0,2007,"Centre",219,1069
"1024","2007_1_60",2007-03-17,2007-03-20,"Ipsos",4,0,2007,"Droite",320,1069
"1025","2007_1_60",2007-03-17,2007-03-20,"Ipsos",4,0,2007,"Droite radicale et extreme droite",134,1069
"1026","2007_1_7",2007-04-18,2007-04-19,"TNS Sofres",7,0,2007,"Gauche radicale et extrême gauche",90,1000
"1027","2007_1_7",2007-04-18,2007-04-19,"TNS Sofres",7,0,2007,"Gauche",280,1000
"1028","2007_1_7",2007-04-18,2007-04-19,"TNS Sofres",7,0,2007,"Centre",195,1000
"1029","2007_1_7",2007-04-18,2007-04-19,"TNS Sofres",7,0,2007,"Droite",295,1000
"1030","2007_1_7",2007-04-18,2007-04-19,"TNS Sofres",7,0,2007,"Droite radicale et extreme droite",140,1000
"1031","2007_1_8",2007-04-17,2007-04-19,"Ifop",3,0,2007,"Gauche radicale et extrême gauche",91,952
"1032","2007_1_8",2007-04-17,2007-04-19,"Ifop",3,0,2007,"Gauche",266,952
"1033","2007_1_8",2007-04-17,2007-04-19,"Ifop",3,0,2007,"Centre",190,952
"1034","2007_1_8",2007-04-17,2007-04-19,"Ifop",3,0,2007,"Droite",281,952
"1035","2007_1_8",2007-04-17,2007-04-19,"Ifop",3,0,2007,"Droite radicale et extreme droite",124,952
"1036","2007_1_9",2007-04-17,2007-04-18,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",96,1211
"1037","2007_1_9",2007-04-17,2007-04-18,"Ipsos",4,0,2007,"Gauche",345,1211
"1038","2007_1_9",2007-04-17,2007-04-18,"Ipsos",4,0,2007,"Centre",224,1211
"1039","2007_1_9",2007-04-17,2007-04-18,"Ipsos",4,0,2007,"Droite",388,1211
"1040","2007_1_9",2007-04-17,2007-04-18,"Ipsos",4,0,2007,"Droite radicale et extreme droite",158,1211
"1041","2007_2_1",2007-03-19,2007-03-19,"Ifop",3,0,2007,"Gauche radicale et extrême gauche",78,871
"1042","2007_2_1",2007-03-19,2007-03-19,"Ifop",3,0,2007,"Gauche",240,871
"1043","2007_2_1",2007-03-19,2007-03-19,"Ifop",3,0,2007,"Centre",183,871
"1044","2007_2_1",2007-03-19,2007-03-19,"Ifop",3,0,2007,"Droite",248,871
"1045","2007_2_1",2007-03-19,2007-03-19,"Ifop",3,0,2007,"Droite radicale et extreme droite",122,871
"1046","2007_2_10",2007-03-12,2007-03-14,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",75,1004
"1047","2007_2_10",2007-03-12,2007-03-14,"Ipsos",4,0,2007,"Gauche",271,1004
"1048","2007_2_10",2007-03-12,2007-03-14,"Ipsos",4,0,2007,"Centre",231,1004
"1049","2007_2_10",2007-03-12,2007-03-14,"Ipsos",4,0,2007,"Droite",291,1004
"1050","2007_2_10",2007-03-12,2007-03-14,"Ipsos",4,0,2007,"Droite radicale et extreme droite",136,1004
"1051","2007_2_11",2007-03-12,2007-03-13,"BVA",1,0,2007,"Gauche radicale et extrême gauche",73,861
"1052","2007_2_11",2007-03-12,2007-03-13,"BVA",1,0,2007,"Gauche",241,861
"1053","2007_2_11",2007-03-12,2007-03-13,"BVA",1,0,2007,"Centre",181,861
"1054","2007_2_11",2007-03-12,2007-03-13,"BVA",1,0,2007,"Droite",254,861
"1055","2007_2_11",2007-03-12,2007-03-13,"BVA",1,0,2007,"Droite radicale et extreme droite",112,861
"1056","2007_2_12",2007-03-10,2007-03-13,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",77,1105
"1057","2007_2_12",2007-03-10,2007-03-13,"Ipsos",4,0,2007,"Gauche",304,1105
"1058","2007_2_12",2007-03-10,2007-03-13,"Ipsos",4,0,2007,"Centre",265,1105
"1059","2007_2_12",2007-03-10,2007-03-13,"Ipsos",4,0,2007,"Droite",315,1105
"1060","2007_2_12",2007-03-10,2007-03-13,"Ipsos",4,0,2007,"Droite radicale et extreme droite",144,1105
"1061","2007_2_13",2007-03-09,2007-03-12,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",75,1249
"1062","2007_2_13",2007-03-09,2007-03-12,"Ipsos",4,0,2007,"Gauche",355,1249
"1063","2007_2_13",2007-03-09,2007-03-12,"Ipsos",4,0,2007,"Centre",275,1249
"1064","2007_2_13",2007-03-09,2007-03-12,"Ipsos",4,0,2007,"Droite",375,1249
"1065","2007_2_13",2007-03-09,2007-03-12,"Ipsos",4,0,2007,"Droite radicale et extreme droite",169,1249
"1066","2007_2_14",2007-03-09,2007-03-10,"LH2",5,0,2007,"Gauche radicale et extrême gauche",65,1000
"1067","2007_2_14",2007-03-09,2007-03-10,"LH2",5,0,2007,"Gauche",300,1000
"1068","2007_2_14",2007-03-09,2007-03-10,"LH2",5,0,2007,"Centre",220,1000
"1069","2007_2_14",2007-03-09,2007-03-10,"LH2",5,0,2007,"Droite",280,1000
"1070","2007_2_14",2007-03-09,2007-03-10,"LH2",5,0,2007,"Droite radicale et extreme droite",135,1000
"1071","2007_2_15",2007-03-08,2007-03-10,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",75,1255
"1072","2007_2_15",2007-03-08,2007-03-10,"Ipsos",4,0,2007,"Gauche",358,1255
"1073","2007_2_15",2007-03-08,2007-03-10,"Ipsos",4,0,2007,"Centre",270,1255
"1074","2007_2_15",2007-03-08,2007-03-10,"Ipsos",4,0,2007,"Droite",395,1255
"1075","2007_2_15",2007-03-08,2007-03-10,"Ipsos",4,0,2007,"Droite radicale et extreme droite",157,1255
"1076","2007_2_16",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Gauche radicale et extrême gauche",71,883
"1077","2007_2_16",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Gauche",238,883
"1078","2007_2_16",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Centre",203,883
"1079","2007_2_16",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Droite",256,883
"1080","2007_2_16",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Droite radicale et extreme droite",115,883
"1081","2007_2_17",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Gauche radicale et extrême gauche",79,880
"1082","2007_2_17",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Gauche",268,880
"1083","2007_2_17",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Centre",220,880
"1084","2007_2_17",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Droite",313,880
"1085","2007_2_17",2007-03-08,2007-03-09,"Ifop",3,0,2007,"Droite radicale et extreme droite",0,880
"1086","2007_2_18",2007-03-07,2007-03-09,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",63,1155
"1087","2007_2_18",2007-03-07,2007-03-09,"Ipsos",4,0,2007,"Gauche",330,1155
"1088","2007_2_18",2007-03-07,2007-03-09,"Ipsos",4,0,2007,"Centre",237,1155
"1089","2007_2_18",2007-03-07,2007-03-09,"Ipsos",4,0,2007,"Droite",381,1155
"1090","2007_2_18",2007-03-07,2007-03-09,"Ipsos",4,0,2007,"Droite radicale et extreme droite",144,1155
"1091","2007_2_19",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Gauche radicale et extrême gauche",80,1000
"1092","2007_2_19",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Gauche",300,1000
"1093","2007_2_19",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Centre",230,1000
"1094","2007_2_19",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Droite",270,1000
"1095","2007_2_19",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Droite radicale et extreme droite",120,1000
"1096","2007_2_2",2007-03-16,2007-03-19,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",94,1252
"1097","2007_2_2",2007-03-16,2007-03-19,"Ipsos",4,0,2007,"Gauche",369,1252
"1098","2007_2_2",2007-03-16,2007-03-19,"Ipsos",4,0,2007,"Centre",269,1252
"1099","2007_2_2",2007-03-16,2007-03-19,"Ipsos",4,0,2007,"Droite",370,1252
"1100","2007_2_2",2007-03-16,2007-03-19,"Ipsos",4,0,2007,"Droite radicale et extreme droite",150,1252
"1101","2007_2_20",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Gauche radicale et extrême gauche",90,1000
"1102","2007_2_20",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Gauche",345,1000
"1103","2007_2_20",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Centre",250,1000
"1104","2007_2_20",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Droite",305,1000
"1105","2007_2_20",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Droite radicale et extreme droite",10,1000
"1106","2007_2_21",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Gauche radicale et extrême gauche",75,1000
"1107","2007_2_21",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Gauche",300,1000
"1108","2007_2_21",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Centre",230,1000
"1109","2007_2_21",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Droite",275,1000
"1110","2007_2_21",2007-03-07,2007-03-08,"TNS Sofres",7,0,2007,"Droite radicale et extreme droite",120,1000
"1111","2007_2_22",2007-03-06,2007-03-08,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",50,1010
"1112","2007_2_22",2007-03-06,2007-03-08,"Ipsos",4,0,2007,"Gauche",298,1010
"1113","2007_2_22",2007-03-06,2007-03-08,"Ipsos",4,0,2007,"Centre",202,1010
"1114","2007_2_22",2007-03-06,2007-03-08,"Ipsos",4,0,2007,"Droite",339,1010
"1115","2007_2_22",2007-03-06,2007-03-08,"Ipsos",4,0,2007,"Droite radicale et extreme droite",121,1010
"1116","2007_2_23",2007-03-07,2007-03-07,"CSA",2,0,2007,"Gauche radicale et extrême gauche",41,917
"1117","2007_2_23",2007-03-07,2007-03-07,"CSA",2,0,2007,"Gauche",280,917
"1118","2007_2_23",2007-03-07,2007-03-07,"CSA",2,0,2007,"Centre",220,917
"1119","2007_2_23",2007-03-07,2007-03-07,"CSA",2,0,2007,"Droite",243,917
"1120","2007_2_23",2007-03-07,2007-03-07,"CSA",2,0,2007,"Droite radicale et extreme droite",133,917
"1121","2007_2_24",2007-03-05,2007-03-07,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",50,1010
"1122","2007_2_24",2007-03-05,2007-03-07,"Ipsos",4,0,2007,"Gauche",308,1010
"1123","2007_2_24",2007-03-05,2007-03-07,"Ipsos",4,0,2007,"Centre",192,1010
"1124","2007_2_24",2007-03-05,2007-03-07,"Ipsos",4,0,2007,"Droite",334,1010
"1125","2007_2_24",2007-03-05,2007-03-07,"Ipsos",4,0,2007,"Droite radicale et extreme droite",126,1010
"1126","2007_2_25",2007-03-05,2007-03-06,"BVA",1,0,2007,"Gauche radicale et extrême gauche",78,855
"1127","2007_2_25",2007-03-05,2007-03-06,"BVA",1,0,2007,"Gauche",236,855
"1128","2007_2_25",2007-03-05,2007-03-06,"BVA",1,0,2007,"Centre",179,855
"1129","2007_2_25",2007-03-05,2007-03-06,"BVA",1,0,2007,"Droite",251,855
"1130","2007_2_25",2007-03-05,2007-03-06,"BVA",1,0,2007,"Droite radicale et extreme droite",111,855
"1131","2007_2_26",2007-03-03,2007-03-06,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",63,1136
"1132","2007_2_26",2007-03-03,2007-03-06,"Ipsos",4,0,2007,"Gauche",340,1136
"1133","2007_2_26",2007-03-03,2007-03-06,"Ipsos",4,0,2007,"Centre",210,1136
"1134","2007_2_26",2007-03-03,2007-03-06,"Ipsos",4,0,2007,"Droite",375,1136
"1135","2007_2_26",2007-03-03,2007-03-06,"Ipsos",4,0,2007,"Droite radicale et extreme droite",148,1136
"1136","2007_2_27",2007-03-02,2007-03-05,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",81,1254
"1137","2007_2_27",2007-03-02,2007-03-05,"Ipsos",4,0,2007,"Gauche",364,1254
"1138","2007_2_27",2007-03-02,2007-03-05,"Ipsos",4,0,2007,"Centre",238,1254
"1139","2007_2_27",2007-03-02,2007-03-05,"Ipsos",4,0,2007,"Droite",408,1254
"1140","2007_2_27",2007-03-02,2007-03-05,"Ipsos",4,0,2007,"Droite radicale et extreme droite",163,1254
"1141","2007_2_28",2007-03-02,2007-03-03,"LH2",5,0,2007,"Gauche radicale et extrême gauche",60,1004
"1142","2007_2_28",2007-03-02,2007-03-03,"LH2",5,0,2007,"Gauche",311,1004
"1143","2007_2_28",2007-03-02,2007-03-03,"LH2",5,0,2007,"Centre",201,1004
"1144","2007_2_28",2007-03-02,2007-03-03,"LH2",5,0,2007,"Droite",286,1004
"1145","2007_2_28",2007-03-02,2007-03-03,"LH2",5,0,2007,"Droite radicale et extreme droite",146,1004
"1146","2007_2_29",2007-03-01,2007-03-03,"Ipsos",4,0,2007,"Gauche radicale et extrême gauche",87,1253
