"","PollingFirm","SampleSize","poll_id","Candidate","Percentage","start_day","end_day"
"1193","Ipsos",8274,2017,"Lassalle",1,2017-04-16,2017-04-17
"1194","Ipsos",8274,2017,"Fillon",19.5,2017-04-16,2017-04-17
"1195","Ipsos",8274,2017,"Dupont-Aignan",4,2017-04-16,2017-04-17
"1196","Ipsos",8274,2017,"Asselineau",1,2017-04-16,2017-04-17
"1197","Ipsos",8274,2017,"Le Pen",22.5,2017-04-16,2017-04-17
"1198","Ipsos",8274,2017,"Cheminade",0,2017-04-16,2017-04-17
"1199","OpinionWay",2423,2018,"Arthaud",0,2017-04-15,2017-04-17
"1200","OpinionWay",2423,2018,"Poutou",2,2017-04-15,2017-04-17
"1201","OpinionWay",2423,2018,"Mélenchon",19,2017-04-15,2017-04-17
"1202","OpinionWay",2423,2018,"Hamon",8,2017-04-15,2017-04-17
"1203","OpinionWay",2423,2018,"Macron",23,2017-04-15,2017-04-17
"1204","OpinionWay",2423,2018,"Lassalle",1,2017-04-15,2017-04-17
"1205","OpinionWay",2423,2018,"Fillon",20,2017-04-15,2017-04-17
"1206","OpinionWay",2423,2018,"Dupont-Aignan",4,2017-04-15,2017-04-17
"1207","OpinionWay",2423,2018,"Asselineau",1,2017-04-15,2017-04-17
"1208","OpinionWay",2423,2018,"Le Pen",22,2017-04-15,2017-04-17
"1209","OpinionWay",2423,2018,"Cheminade",0,2017-04-15,2017-04-17
"1210","Kantar Sofres",1178,2019,"_Abstention",22,2017-04-14,2017-04-17
"1211","Kantar Sofres",1178,2019,"Arthaud",0.5,2017-04-14,2017-04-17
"1212","Kantar Sofres",1178,2019,"Poutou",2,2017-04-14,2017-04-17
"1213","Kantar Sofres",1178,2019,"Mélenchon",18,2017-04-14,2017-04-17
"1214","Kantar Sofres",1178,2019,"Hamon",8,2017-04-14,2017-04-17
"1215","Kantar Sofres",1178,2019,"Macron",24,2017-04-14,2017-04-17
"1216","Kantar Sofres",1178,2019,"Lassalle",1,2017-04-14,2017-04-17
"1217","Kantar Sofres",1178,2019,"Fillon",18.5,2017-04-14,2017-04-17
"1218","Kantar Sofres",1178,2019,"Dupont-Aignan",4,2017-04-14,2017-04-17
"1219","Kantar Sofres",1178,2019,"Asselineau",1,2017-04-14,2017-04-17
"1220","Kantar Sofres",1178,2019,"Le Pen",23,2017-04-14,2017-04-17
"1221","Kantar Sofres",1178,2019,"Cheminade",0,2017-04-14,2017-04-17
"1222","Ifop-Fiducial",2796,2020,"_Abstention",30,2017-04-13,2017-04-17
"1223","Ifop-Fiducial",2796,2020,"Arthaud",0.5,2017-04-13,2017-04-17
"1224","Ifop-Fiducial",2796,2020,"Poutou",1.5,2017-04-13,2017-04-17
"1225","Ifop-Fiducial",2796,2020,"Mélenchon",19.5,2017-04-13,2017-04-17
"1226","Ifop-Fiducial",2796,2020,"Hamon",7.5,2017-04-13,2017-04-17
"1227","Ifop-Fiducial",2796,2020,"Macron",23,2017-04-13,2017-04-17
"1228","Ifop-Fiducial",2796,2020,"Lassalle",1,2017-04-13,2017-04-17
"1229","Ifop-Fiducial",2796,2020,"Fillon",19.5,2017-04-13,2017-04-17
"1230","Ifop-Fiducial",2796,2020,"Dupont-Aignan",4,2017-04-13,2017-04-17
"1231","Ifop-Fiducial",2796,2020,"Asselineau",1,2017-04-13,2017-04-17
"1232","Ifop-Fiducial",2796,2020,"Le Pen",22.5,2017-04-13,2017-04-17
"1233","Ifop-Fiducial",2796,2020,"Cheminade",0,2017-04-13,2017-04-17
"1234","OpinionWay",2168,2021,"Arthaud",1,2017-04-14,2017-04-16
"1235","OpinionWay",2168,2021,"Poutou",2,2017-04-14,2017-04-16
"1236","OpinionWay",2168,2021,"Mélenchon",18,2017-04-14,2017-04-16
"1237","OpinionWay",2168,2021,"Hamon",8,2017-04-14,2017-04-16
"1238","OpinionWay",2168,2021,"Macron",22,2017-04-14,2017-04-16
"1239","OpinionWay",2168,2021,"Lassalle",2,2017-04-14,2017-04-16
"1240","OpinionWay",2168,2021,"Fillon",21,2017-04-14,2017-04-16
"1241","OpinionWay",2168,2021,"Dupont-Aignan",3,2017-04-14,2017-04-16
"1242","OpinionWay",2168,2021,"Asselineau",1,2017-04-14,2017-04-16
"1243","OpinionWay",2168,2021,"Le Pen",22,2017-04-14,2017-04-16
"1244","OpinionWay",2168,2021,"Cheminade",0,2017-04-14,2017-04-16
"1245","Ifop-Fiducial*",1851,2022,"_Abstention",30,2017-04-14,2017-04-15
"1246","Ifop-Fiducial*",1851,2022,"Arthaud",0.5,2017-04-14,2017-04-15
"1247","Ifop-Fiducial*",1851,2022,"Poutou",2,2017-04-14,2017-04-15
"1248","Ifop-Fiducial*",1851,2022,"Mélenchon",19.5,2017-04-14,2017-04-15
"1249","Ifop-Fiducial*",1851,2022,"Hamon",8,2017-04-14,2017-04-15
"1250","Ifop-Fiducial*",1851,2022,"Macron",23,2017-04-14,2017-04-15
"1251","Ifop-Fiducial*",1851,2022,"Lassalle",1,2017-04-14,2017-04-15
"1252","Ifop-Fiducial*",1851,2022,"Fillon",19,2017-04-14,2017-04-15
"1253","Ifop-Fiducial*",1851,2022,"Dupont-Aignan",4,2017-04-14,2017-04-15
"1254","Ifop-Fiducial*",1851,2022,"Asselineau",1,2017-04-14,2017-04-15
"1255","Ifop-Fiducial*",1851,2022,"Le Pen",22,2017-04-14,2017-04-15
"1256","Ifop-Fiducial*",1851,2022,"Cheminade",0,2017-04-14,2017-04-15
"1257","Le Terrain***",642,2023,"Arthaud",1,2017-04-13,2017-04-15
"1258","Le Terrain***",642,2023,"Poutou",1.5,2017-04-13,2017-04-15
"1259","Le Terrain***",642,2023,"Mélenchon",22,2017-04-13,2017-04-15
"1260","Le Terrain***",642,2023,"Hamon",8,2017-04-13,2017-04-15
"1261","Le Terrain***",642,2023,"Macron",24,2017-04-13,2017-04-15
"1262","Le Terrain***",642,2023,"Lassalle",0.5,2017-04-13,2017-04-15
"1263","Le Terrain***",642,2023,"Fillon",17.5,2017-04-13,2017-04-15
"1264","Le Terrain***",642,2023,"Dupont-Aignan",3.5,2017-04-13,2017-04-15
"1265","Le Terrain***",642,2023,"Asselineau",0.5,2017-04-13,2017-04-15
"1266","Le Terrain***",642,2023,"Le Pen",21.5,2017-04-13,2017-04-15
"1267","Le Terrain***",642,2023,"Cheminade",0,2017-04-13,2017-04-15
"1268","BVA",1044,2024,"_Abstention",23,2017-04-12,2017-04-14
"1269","BVA",1044,2024,"Arthaud",1,2017-04-12,2017-04-14
"1270","BVA",1044,2024,"Poutou",1.5,2017-04-12,2017-04-14
"1271","BVA",1044,2024,"Mélenchon",20,2017-04-12,2017-04-14
"1272","BVA",1044,2024,"Hamon",7.5,2017-04-12,2017-04-14
"1273","BVA",1044,2024,"Macron",23,2017-04-12,2017-04-14
"1274","BVA",1044,2024,"Lassalle",1,2017-04-12,2017-04-14
"1275","BVA",1044,2024,"Fillon",20,2017-04-12,2017-04-14
"1276","BVA",1044,2024,"Dupont-Aignan",3,2017-04-12,2017-04-14
"1277","BVA",1044,2024,"Asselineau",1,2017-04-12,2017-04-14
"1278","BVA",1044,2024,"Le Pen",22,2017-04-12,2017-04-14
"1279","BVA",1044,2024,"Cheminade",0,2017-04-12,2017-04-14
"1280","Ifop-Fiducial",2776,2025,"_Abstention",31,2017-04-11,2017-04-14
"1281","Ifop-Fiducial",2776,2025,"Arthaud",0.5,2017-04-11,2017-04-14
"1282","Ifop-Fiducial",2776,2025,"Poutou",2,2017-04-11,2017-04-14
"1283","Ifop-Fiducial",2776,2025,"Mélenchon",19,2017-04-11,2017-04-14
"1284","Ifop-Fiducial",2776,2025,"Hamon",8,2017-04-11,2017-04-14
"1285","Ifop-Fiducial",2776,2025,"Macron",22.5,2017-04-11,2017-04-14
"1286","Ifop-Fiducial",2776,2025,"Lassalle",1,2017-04-11,2017-04-14
"1287","Ifop-Fiducial",2776,2025,"Fillon",19,2017-04-11,2017-04-14
"1288","Ifop-Fiducial",2776,2025,"Dupont-Aignan",4,2017-04-11,2017-04-14
"1289","Ifop-Fiducial",2776,2025,"Asselineau",1,2017-04-11,2017-04-14
"1290","Ifop-Fiducial",2776,2025,"Le Pen",23,2017-04-11,2017-04-14
"1291","Ifop-Fiducial",2776,2025,"Cheminade",0,2017-04-11,2017-04-14
"1292","Ipsos",927,2026,"_Abstention",34,2017-04-12,2017-04-13
"1293","Ipsos",927,2026,"Arthaud",0.5,2017-04-12,2017-04-13
"1294","Ipsos",927,2026,"Poutou",2,2017-04-12,2017-04-13
"1295","Ipsos",927,2026,"Mélenchon",20,2017-04-12,2017-04-13
"1296","Ipsos",927,2026,"Hamon",7.5,2017-04-12,2017-04-13
"1297","Ipsos",927,2026,"Macron",22,2017-04-12,2017-04-13
"1298","Ipsos",927,2026,"Lassalle",1.5,2017-04-12,2017-04-13
"1299","Ipsos",927,2026,"Fillon",19,2017-04-12,2017-04-13
"1300","Ipsos",927,2026,"Dupont-Aignan",3.5,2017-04-12,2017-04-13
"1301","Ipsos",927,2026,"Asselineau",1.5,2017-04-12,2017-04-13
"1302","Ipsos",927,2026,"Le Pen",22,2017-04-12,2017-04-13
"1303","Ipsos",927,2026,"Cheminade",0.5,2017-04-12,2017-04-13
"1304","Odoxa",754,2027,"Arthaud",0,2017-04-12,2017-04-13
"1305","Odoxa",754,2027,"Poutou",1.5,2017-04-12,2017-04-13
"1306","Odoxa",754,2027,"Mélenchon",19,2017-04-12,2017-04-13
"1307","Odoxa",754,2027,"Hamon",8,2017-04-12,2017-04-13
"1308","Odoxa",754,2027,"Macron",24.5,2017-04-12,2017-04-13
"1309","Odoxa",754,2027,"Lassalle",1.5,2017-04-12,2017-04-13
"1310","Odoxa",754,2027,"Fillon",18.5,2017-04-12,2017-04-13
"1311","Odoxa",754,2027,"Dupont-Aignan",3.5,2017-04-12,2017-04-13
"1312","Odoxa",754,2027,"Asselineau",0.5,2017-04-12,2017-04-13
"1313","Odoxa",754,2027,"Le Pen",23,2017-04-12,2017-04-13
"1314","Odoxa",754,2027,"Cheminade",0,2017-04-12,2017-04-13
"1315","Harris Interactive",904,2028,"Arthaud",0,2017-04-11,2017-04-13
"1316","Harris Interactive",904,2028,"Poutou",1,2017-04-11,2017-04-13
"1317","Harris Interactive",904,2028,"Mélenchon",19,2017-04-11,2017-04-13
"1318","Harris Interactive",904,2028,"Hamon",8,2017-04-11,2017-04-13
"1319","Harris Interactive",904,2028,"Macron",24,2017-04-11,2017-04-13
"1320","Harris Interactive",904,2028,"Lassalle",1,2017-04-11,2017-04-13
"1321","Harris Interactive",904,2028,"Fillon",20,2017-04-11,2017-04-13
"1322","Harris Interactive",904,2028,"Dupont-Aignan",4,2017-04-11,2017-04-13
"1323","Harris Interactive",904,2028,"Asselineau",1,2017-04-11,2017-04-13
"1324","Harris Interactive",904,2028,"Le Pen",22,2017-04-11,2017-04-13
"1325","Harris Interactive",904,2028,"Cheminade",0,2017-04-11,2017-04-13
"1326","OpinionWay",1443,2029,"Arthaud",0,2017-04-11,2017-04-13
"1327","OpinionWay",1443,2029,"Poutou",2,2017-04-11,2017-04-13
"1328","OpinionWay",1443,2029,"Mélenchon",17,2017-04-11,2017-04-13
"1329","OpinionWay",1443,2029,"Hamon",9,2017-04-11,2017-04-13
"1330","OpinionWay",1443,2029,"Macron",22,2017-04-11,2017-04-13
"1331","OpinionWay",1443,2029,"Lassalle",2,2017-04-11,2017-04-13
"1332","OpinionWay",1443,2029,"Fillon",20,2017-04-11,2017-04-13
"1333","OpinionWay",1443,2029,"Dupont-Aignan",3,2017-04-11,2017-04-13
"1334","OpinionWay",1443,2029,"Asselineau",2,2017-04-11,2017-04-13
"1335","OpinionWay",1443,2029,"Le Pen",23,2017-04-11,2017-04-13
"1336","OpinionWay",1443,2029,"Cheminade",0,2017-04-11,2017-04-13
"1337","Ifop-Fiducial",2797,2030,"_Abstention",31,2017-04-10,2017-04-13
"1338","Ifop-Fiducial",2797,2030,"Arthaud",0.5,2017-04-10,2017-04-13
"1339","Ifop-Fiducial",2797,2030,"Poutou",2,2017-04-10,2017-04-13
"1340","Ifop-Fiducial",2797,2030,"Mélenchon",19,2017-04-10,2017-04-13
"1341","Ifop-Fiducial",2797,2030,"Hamon",8.5,2017-04-10,2017-04-13
"1342","Ifop-Fiducial",2797,2030,"Macron",22.5,2017-04-10,2017-04-13
"1343","Ifop-Fiducial",2797,2030,"Lassalle",1,2017-04-10,2017-04-13
"1344","Ifop-Fiducial",2797,2030,"Fillon",19,2017-04-10,2017-04-13
"1345","Ifop-Fiducial",2797,2030,"Dupont-Aignan",3.5,2017-04-10,2017-04-13
"1346","Ifop-Fiducial",2797,2030,"Asselineau",0.5,2017-04-10,2017-04-13
"1347","Ifop-Fiducial",2797,2030,"Le Pen",23.5,2017-04-10,2017-04-13
"1348","Ifop-Fiducial",2797,2030,"Cheminade",0,2017-04-10,2017-04-13
"1349","Elabe",1010,2031,"_Abstention",37,2017-04-11,2017-04-12
"1350","Elabe",1010,2031,"Arthaud",0.5,2017-04-11,2017-04-12
"1351","Elabe",1010,2031,"Poutou",2,2017-04-11,2017-04-12
"1352","Elabe",1010,2031,"Mélenchon",18.5,2017-04-11,2017-04-12
"1353","Elabe",1010,2031,"Hamon",9,2017-04-11,2017-04-12
"1354","Elabe",1010,2031,"Macron",23.5,2017-04-11,2017-04-12
"1355","Elabe",1010,2031,"Lassalle",0.5,2017-04-11,2017-04-12
"1356","Elabe",1010,2031,"Fillon",20,2017-04-11,2017-04-12
"1357","Elabe",1010,2031,"Dupont-Aignan",3,2017-04-11,2017-04-12
"1358","Elabe",1010,2031,"Asselineau",0.5,2017-04-11,2017-04-12
"1359","Elabe",1010,2031,"Le Pen",22.5,2017-04-11,2017-04-12
"1360","Elabe",1010,2031,"Cheminade",0,2017-04-11,2017-04-12
"1361","OpinionWay",1423,2032,"Arthaud",0,2017-04-10,2017-04-12
"1362","OpinionWay",1423,2032,"Poutou",2,2017-04-10,2017-04-12
"1363","OpinionWay",1423,2032,"Mélenchon",17,2017-04-10,2017-04-12
"1364","OpinionWay",1423,2032,"Hamon",8,2017-04-10,2017-04-12
"1365","OpinionWay",1423,2032,"Macron",23,2017-04-10,2017-04-12
"1366","OpinionWay",1423,2032,"Lassalle",2,2017-04-10,2017-04-12
"1367","OpinionWay",1423,2032,"Fillon",20,2017-04-10,2017-04-12
"1368","OpinionWay",1423,2032,"Dupont-Aignan",3,2017-04-10,2017-04-12
"1369","OpinionWay",1423,2032,"Asselineau",1,2017-04-10,2017-04-12
"1370","OpinionWay",1423,2032,"Le Pen",24,2017-04-10,2017-04-12
"1371","OpinionWay",1423,2032,"Cheminade",0,2017-04-10,2017-04-12
"1372","Ifop-Fiducial",2800,2033,"_Abstention",32,2017-04-09,2017-04-12
"1373","Ifop-Fiducial",2800,2033,"Arthaud",0.5,2017-04-09,2017-04-12
"1374","Ifop-Fiducial",2800,2033,"Poutou",2,2017-04-09,2017-04-12
"1375","Ifop-Fiducial",2800,2033,"Mélenchon",18.5,2017-04-09,2017-04-12
"1376","Ifop-Fiducial",2800,2033,"Hamon",8.5,2017-04-09,2017-04-12
"1377","Ifop-Fiducial",2800,2033,"Macron",22.5,2017-04-09,2017-04-12
"1378","Ifop-Fiducial",2800,2033,"Lassalle",1.5,2017-04-09,2017-04-12
"1379","Ifop-Fiducial",2800,2033,"Fillon",19,2017-04-09,2017-04-12
"1380","Ifop-Fiducial",2800,2033,"Dupont-Aignan",3.5,2017-04-09,2017-04-12
"1381","Ifop-Fiducial",2800,2033,"Asselineau",0.5,2017-04-09,2017-04-12
"1382","Ifop-Fiducial",2800,2033,"Le Pen",23.5,2017-04-09,2017-04-12
"1383","Ifop-Fiducial",2800,2033,"Cheminade",0,2017-04-09,2017-04-12
"1384","OpinionWay",1395,2034,"Arthaud",0,2017-04-09,2017-04-11
"1385","OpinionWay",1395,2034,"Poutou",2,2017-04-09,2017-04-11
"1386","OpinionWay",1395,2034,"Mélenchon",18,2017-04-09,2017-04-11
"1387","OpinionWay",1395,2034,"Hamon",7,2017-04-09,2017-04-11
"1388","OpinionWay",1395,2034,"Macron",23,2017-04-09,2017-04-11
"1389","OpinionWay",1395,2034,"Lassalle",2,2017-04-09,2017-04-11
"1390","OpinionWay",1395,2034,"Fillon",20,2017-04-09,2017-04-11
"1391","OpinionWay",1395,2034,"Dupont-Aignan",3,2017-04-09,2017-04-11
"1392","OpinionWay",1395,2034,"Asselineau",1,2017-04-09,2017-04-11
"1393","OpinionWay",1395,2034,"Le Pen",24,2017-04-09,2017-04-11
"1394","OpinionWay",1395,2034,"Cheminade",0,2017-04-09,2017-04-11
"1395","Ifop-Fiducial",2806,2035,"_Abstention",32,2017-04-07,2017-04-11
"1396","Ifop-Fiducial",2806,2035,"Arthaud",0.5,2017-04-07,2017-04-11
"1397","Ifop-Fiducial",2806,2035,"Poutou",1.5,2017-04-07,2017-04-11
"1398","Ifop-Fiducial",2806,2035,"Mélenchon",18.5,2017-04-07,2017-04-11
"1399","Ifop-Fiducial",2806,2035,"Hamon",8.5,2017-04-07,2017-04-11
"1400","Ifop-Fiducial",2806,2035,"Macron",23,2017-04-07,2017-04-11
"1401","Ifop-Fiducial",2806,2035,"Lassalle",1,2017-04-07,2017-04-11
"1402","Ifop-Fiducial",2806,2035,"Fillon",19,2017-04-07,2017-04-11
"1403","Ifop-Fiducial",2806,2035,"Dupont-Aignan",3.5,2017-04-07,2017-04-11
"1404","Ifop-Fiducial",2806,2035,"Asselineau",0.5,2017-04-07,2017-04-11
"1405","Ifop-Fiducial",2806,2035,"Le Pen",24,2017-04-07,2017-04-11
"1406","Ifop-Fiducial",2806,2035,"Cheminade",0,2017-04-07,2017-04-11
"1407","Elabe",1002,2036,"_Abstention",37,2017-04-09,2017-04-10
"1408","Elabe",1002,2036,"Arthaud",0.5,2017-04-09,2017-04-10
"1409","Elabe",1002,2036,"Poutou",2.5,2017-04-09,2017-04-10
"1410","Elabe",1002,2036,"Mélenchon",17,2017-04-09,2017-04-10
"1411","Elabe",1002,2036,"Hamon",10,2017-04-09,2017-04-10
"1412","Elabe",1002,2036,"Macron",23,2017-04-09,2017-04-10
"1413","Elabe",1002,2036,"Lassalle",0.5,2017-04-09,2017-04-10
"1414","Elabe",1002,2036,"Fillon",19,2017-04-09,2017-04-10
"1415","Elabe",1002,2036,"Dupont-Aignan",4,2017-04-09,2017-04-10
"1416","Elabe",1002,2036,"Asselineau",0.5,2017-04-09,2017-04-10
"1417","Elabe",1002,2036,"Le Pen",23,2017-04-09,2017-04-10
"1418","Elabe",1002,2036,"Cheminade",0,2017-04-09,2017-04-10
"1419","OpinionWay",1498,2037,"Arthaud",0,2017-04-08,2017-04-10
"1420","OpinionWay",1498,2037,"Poutou",2,2017-04-08,2017-04-10
"1421","OpinionWay",1498,2037,"Mélenchon",18,2017-04-08,2017-04-10
"1422","OpinionWay",1498,2037,"Hamon",8,2017-04-08,2017-04-10
"1423","OpinionWay",1498,2037,"Macron",23,2017-04-08,2017-04-10
"1424","OpinionWay",1498,2037,"Lassalle",2,2017-04-08,2017-04-10
"1425","OpinionWay",1498,2037,"Fillon",19,2017-04-08,2017-04-10
"1426","OpinionWay",1498,2037,"Dupont-Aignan",3,2017-04-08,2017-04-10
"1427","OpinionWay",1498,2037,"Asselineau",1,2017-04-08,2017-04-10
"1428","OpinionWay",1498,2037,"Le Pen",24,2017-04-08,2017-04-10
"1429","OpinionWay",1498,2037,"Cheminade",0,2017-04-08,2017-04-10
"1430","Ifop-Fiducial",2616,2038,"_Abstention",33,2017-04-06,2017-04-10
"1431","Ifop-Fiducial",2616,2038,"Arthaud",0.5,2017-04-06,2017-04-10
"1432","Ifop-Fiducial",2616,2038,"Poutou",2,2017-04-06,2017-04-10
"1433","Ifop-Fiducial",2616,2038,"Mélenchon",18,2017-04-06,2017-04-10
"1434","Ifop-Fiducial",2616,2038,"Hamon",9,2017-04-06,2017-04-10
"1435","Ifop-Fiducial",2616,2038,"Macron",23,2017-04-06,2017-04-10
"1436","Ifop-Fiducial",2616,2038,"Lassalle",1,2017-04-06,2017-04-10
"1437","Ifop-Fiducial",2616,2038,"Fillon",18.5,2017-04-06,2017-04-10
"1438","Ifop-Fiducial",2616,2038,"Dupont-Aignan",4,2017-04-06,2017-04-10
"1439","Ifop-Fiducial",2616,2038,"Asselineau",0,2017-04-06,2017-04-10
"1440","Ifop-Fiducial",2616,2038,"Le Pen",24,2017-04-06,2017-04-10
"1441","Ifop-Fiducial",2616,2038,"Cheminade",0,2017-04-06,2017-04-10
"1442","Ipsos",1002,2039,"_Abstention",34,2017-04-07,2017-04-09
"1443","Ipsos",1002,2039,"Arthaud",1,2017-04-07,2017-04-09
"1444","Ipsos",1002,2039,"Poutou",1.5,2017-04-07,2017-04-09
"1445","Ipsos",1002,2039,"Mélenchon",18.5,2017-04-07,2017-04-09
"1446","Ipsos",1002,2039,"Hamon",8,2017-04-07,2017-04-09
"1447","Ipsos",1002,2039,"Macron",24,2017-04-07,2017-04-09
"1448","Ipsos",1002,2039,"Lassalle",0.5,2017-04-07,2017-04-09
"1449","Ipsos",1002,2039,"Fillon",18,2017-04-07,2017-04-09
"1450","Ipsos",1002,2039,"Dupont-Aignan",3.5,2017-04-07,2017-04-09
"1451","Ipsos",1002,2039,"Asselineau",1,2017-04-07,2017-04-09
"1452","Ipsos",1002,2039,"Le Pen",24,2017-04-07,2017-04-09
"1453","Ipsos",1002,2039,"Cheminade",0,2017-04-07,2017-04-09
"1454","OpinionWay",1565,2040,"Arthaud",0,2017-04-07,2017-04-09
"1455","OpinionWay",1565,2040,"Poutou",2,2017-04-07,2017-04-09
"1456","OpinionWay",1565,2040,"Mélenchon",18,2017-04-07,2017-04-09
"1457","OpinionWay",1565,2040,"Hamon",9,2017-04-07,2017-04-09
"1458","OpinionWay",1565,2040,"Macron",23,2017-04-07,2017-04-09
"1459","OpinionWay",1565,2040,"Lassalle",1,2017-04-07,2017-04-09
"1460","OpinionWay",1565,2040,"Fillon",19,2017-04-07,2017-04-09
"1461","OpinionWay",1565,2040,"Dupont-Aignan",3,2017-04-07,2017-04-09
"1462","OpinionWay",1565,2040,"Asselineau",1,2017-04-07,2017-04-09
"1463","OpinionWay",1565,2040,"Le Pen",24,2017-04-07,2017-04-09
"1464","OpinionWay",1565,2040,"Cheminade",0,2017-04-07,2017-04-09
"1465","Ifop-Fiducial*",1845,2041,"_Abstention",32,2017-04-07,2017-04-08
"1466","Ifop-Fiducial*",1845,2041,"Arthaud",1,2017-04-07,2017-04-08
"1467","Ifop-Fiducial*",1845,2041,"Poutou",2,2017-04-07,2017-04-08
"1468","Ifop-Fiducial*",1845,2041,"Mélenchon",19,2017-04-07,2017-04-08
"1469","Ifop-Fiducial*",1845,2041,"Hamon",8,2017-04-07,2017-04-08
"1470","Ifop-Fiducial*",1845,2041,"Macron",23,2017-04-07,2017-04-08
"1471","Ifop-Fiducial*",1845,2041,"Lassalle",1,2017-04-07,2017-04-08
"1472","Ifop-Fiducial*",1845,2041,"Fillon",18.5,2017-04-07,2017-04-08
"1473","Ifop-Fiducial*",1845,2041,"Dupont-Aignan",3.5,2017-04-07,2017-04-08
"1474","Ifop-Fiducial*",1845,2041,"Asselineau",0,2017-04-07,2017-04-08
"1475","Ifop-Fiducial*",1845,2041,"Le Pen",24,2017-04-07,2017-04-08
"1476","Ifop-Fiducial*",1845,2041,"Cheminade",0,2017-04-07,2017-04-08
"1477","BVA",1006,2042,"_Abstention",23,2017-04-05,2017-04-07
"1478","BVA",1006,2042,"Arthaud",1,2017-04-05,2017-04-07
"1479","BVA",1006,2042,"Poutou",1.5,2017-04-05,2017-04-07
"1480","BVA",1006,2042,"Mélenchon",19,2017-04-05,2017-04-07
"1481","BVA",1006,2042,"Hamon",8.5,2017-04-05,2017-04-07
"1482","BVA",1006,2042,"Macron",23,2017-04-05,2017-04-07
"1483","BVA",1006,2042,"Lassalle",1,2017-04-05,2017-04-07
"1484","BVA",1006,2042,"Fillon",19,2017-04-05,2017-04-07
"1485","BVA",1006,2042,"Dupont-Aignan",3.5,2017-04-05,2017-04-07
"1486","BVA",1006,2042,"Asselineau",0.5,2017-04-05,2017-04-07
"1487","BVA",1006,2042,"Le Pen",23,2017-04-05,2017-04-07
"1488","BVA",1006,2042,"Cheminade",0,2017-04-05,2017-04-07
"1489","Kantar Sofres",1075,2043,"_Abstention",28,2017-04-05,2017-04-07
"1490","Kantar Sofres",1075,2043,"Arthaud",0.5,2017-04-05,2017-04-07
"1491","Kantar Sofres",1075,2043,"Poutou",2.5,2017-04-05,2017-04-07
"1492","Kantar Sofres",1075,2043,"Mélenchon",18,2017-04-05,2017-04-07
"1493","Kantar Sofres",1075,2043,"Hamon",9,2017-04-05,2017-04-07
"1494","Kantar Sofres",1075,2043,"Macron",24,2017-04-05,2017-04-07
"1495","Kantar Sofres",1075,2043,"Lassalle",0.5,2017-04-05,2017-04-07
"1496","Kantar Sofres",1075,2043,"Fillon",17,2017-04-05,2017-04-07
"1497","Kantar Sofres",1075,2043,"Dupont-Aignan",3.5,2017-04-05,2017-04-07
"1498","Kantar Sofres",1075,2043,"Asselineau",1,2017-04-05,2017-04-07
"1499","Kantar Sofres",1075,2043,"Le Pen",24,2017-04-05,2017-04-07
"1500","Kantar Sofres",1075,2043,"Cheminade",0,2017-04-05,2017-04-07
"1501","Ifop-Fiducial",2246,2044,"_Abstention",35,2017-04-04,2017-04-07
"1502","Ifop-Fiducial",2246,2044,"Arthaud",0.5,2017-04-04,2017-04-07
"1503","Ifop-Fiducial",2246,2044,"Poutou",1,2017-04-04,2017-04-07
"1504","Ifop-Fiducial",2246,2044,"Mélenchon",17,2017-04-04,2017-04-07
"1505","Ifop-Fiducial",2246,2044,"Hamon",9.5,2017-04-04,2017-04-07
"1506","Ifop-Fiducial",2246,2044,"Macron",23.5,2017-04-04,2017-04-07
"1507","Ifop-Fiducial",2246,2044,"Lassalle",1,2017-04-04,2017-04-07
"1508","Ifop-Fiducial",2246,2044,"Fillon",18.5,2017-04-04,2017-04-07
"1509","Ifop-Fiducial",2246,2044,"Dupont-Aignan",4.5,2017-04-04,2017-04-07
"1510","Ifop-Fiducial",2246,2044,"Asselineau",0,2017-04-04,2017-04-07
"1511","Ifop-Fiducial",2246,2044,"Le Pen",24.5,2017-04-04,2017-04-07
"1512","Ifop-Fiducial",2246,2044,"Cheminade",0,2017-04-04,2017-04-07
"1513","Harris Interactive",928,2045,"Arthaud",1,2017-04-05,2017-04-06
"1514","Harris Interactive",928,2045,"Poutou",1,2017-04-05,2017-04-06
"1515","Harris Interactive",928,2045,"Mélenchon",18,2017-04-05,2017-04-06
"1516","Harris Interactive",928,2045,"Hamon",9,2017-04-05,2017-04-06
"1517","Harris Interactive",928,2045,"Macron",24,2017-04-05,2017-04-06
"1518","Harris Interactive",928,2045,"Lassalle",1,2017-04-05,2017-04-06
"1519","Harris Interactive",928,2045,"Fillon",19,2017-04-05,2017-04-06
"1520","Harris Interactive",928,2045,"Dupont-Aignan",3,2017-04-05,2017-04-06
"1521","Harris Interactive",928,2045,"Asselineau",1,2017-04-05,2017-04-06
"1522","Harris Interactive",928,2045,"Le Pen",23,2017-04-05,2017-04-06
"1523","Harris Interactive",928,2045,"Cheminade",0,2017-04-05,2017-04-06
"1524","OpinionWay",1589,2046,"Arthaud",0,2017-04-04,2017-04-06
"1525","OpinionWay",1589,2046,"Poutou",2,2017-04-04,2017-04-06
"1526","OpinionWay",1589,2046,"Mélenchon",16,2017-04-04,2017-04-06
"1527","OpinionWay",1589,2046,"Hamon",10,2017-04-04,2017-04-06
"1528","OpinionWay",1589,2046,"Macron",24,2017-04-04,2017-04-06
