date,president,pollster,N,method,p_approve,p_disapprove,term_id,pollster_id,method_id,president_id,y,year,date_first_round,date_second_round,date_next_first_round,three_weeks,month,years,bloc,bloc_id
1997-12-22,chirac1,Ipsos,1003,phone,0.512,0.40700000000000003,1,5,4,4,513,1995,1995-04-23,1995-05-07,2002-04-21,46,12,3,Droite,5
1997-12-23,chirac1,BVA,1043,phone,0.51,0.38,1,1,4,4,531,1995,1995-04-23,1995-05-07,2002-04-21,46,12,3,Droite,5
1997-12-26,chirac1,Kantar,1075,face to face,0.44,0.43,1,6,1,4,473,1995,1995-04-23,1995-05-07,2002-04-21,46,12,3,Droite,5
1998-01-19,chirac1,Ifop,1010,phone,0.45,0.41,1,4,4,4,454,1995,1995-04-23,1995-05-07,2002-04-21,48,1,4,Droite,5
1998-01-20,chirac1,BVA,991,phone,0.47,0.43,1,1,4,4,465,1995,1995-04-23,1995-05-07,2002-04-21,48,1,4,Droite,5
1998-01-22,chirac1,Kantar,1027,face to face,0.47,0.49,1,6,1,4,482,1995,1995-04-23,1995-05-07,2002-04-21,48,1,4,Droite,5
1998-01-24,chirac1,Ipsos,938,phone,0.47100000000000003,0.425,1,5,4,4,441,1995,1995-04-23,1995-05-07,2002-04-21,48,1,4,Droite,5
1998-02-15,chirac1,Ifop,909,phone,0.54,0.33,1,4,4,4,490,1995,1995-04-23,1995-05-07,2002-04-21,49,2,4,Droite,5
1998-02-24,chirac1,Ipsos,965,phone,0.542,0.35600000000000004,1,5,4,4,523,1995,1995-04-23,1995-05-07,2002-04-21,49,2,4,Droite,5
1998-02-26,chirac1,BVA,1098,phone,0.54,0.35,1,1,4,4,592,1995,1995-04-23,1995-05-07,2002-04-21,49,2,4,Droite,5
1998-02-26,chirac1,Kantar,948,face to face,0.55,0.43,1,6,1,4,521,1995,1995-04-23,1995-05-07,2002-04-21,49,2,4,Droite,5
1998-03-15,chirac1,Ifop,1022,phone,0.47,0.38,1,4,4,4,480,1995,1995-04-23,1995-05-07,2002-04-21,50,3,4,Droite,5
1998-03-19,chirac1,Ipsos,1000,phone,0.608,0.314,1,5,4,4,608,1995,1995-04-23,1995-05-07,2002-04-21,50,3,4,Droite,5
1998-03-23,chirac1,BVA,996,phone,0.55,0.35,1,1,4,4,547,1995,1995-04-23,1995-05-07,2002-04-21,51,3,4,Droite,5
1998-03-25,chirac1,Kantar,1073,face to face,0.51,0.47,1,6,1,4,547,1995,1995-04-23,1995-05-07,2002-04-21,51,3,4,Droite,5
1998-04-10,chirac1,Ipsos,935,phone,0.523,0.37799999999999995,1,5,4,4,489,1995,1995-04-23,1995-05-07,2002-04-21,51,4,4,Droite,5
1998-04-15,chirac1,Ifop,1041,phone,0.44,0.38,1,4,4,4,458,1995,1995-04-23,1995-05-07,2002-04-21,52,4,4,Droite,5
1998-04-20,chirac1,BVA,1079,phone,0.55,0.33,1,1,4,4,593,1995,1995-04-23,1995-05-07,2002-04-21,52,4,4,Droite,5
1998-04-22,chirac1,Kantar,915,face to face,0.48,0.5,1,6,1,4,439,1995,1995-04-23,1995-05-07,2002-04-21,52,4,4,Droite,5
1998-05-10,chirac1,Ipsos,1078,phone,0.537,0.359,1,5,4,4,578,1995,1995-04-23,1995-05-07,2002-04-21,53,5,4,Droite,5
1998-05-17,chirac1,Ifop,984,phone,0.44,0.37,1,4,4,4,432,1995,1995-04-23,1995-05-07,2002-04-21,53,5,4,Droite,5
1998-05-22,chirac1,Kantar,956,face to face,0.45,0.53,1,6,1,4,430,1995,1995-04-23,1995-05-07,2002-04-21,53,5,4,Droite,5
1998-05-26,chirac1,BVA,900,phone,0.51,0.37,1,1,4,4,459,1995,1995-04-23,1995-05-07,2002-04-21,54,5,4,Droite,5
1998-06-16,chirac1,BVA,936,phone,0.6,0.31,1,1,4,4,561,1995,1995-04-23,1995-05-07,2002-04-21,55,6,4,Droite,5
1998-06-19,chirac1,Ifop,954,phone,0.48,0.35,1,4,4,4,457,1995,1995-04-23,1995-05-07,2002-04-21,55,6,4,Droite,5
1998-06-25,chirac1,Kantar,1056,face to face,0.52,0.45,1,6,1,4,549,1995,1995-04-23,1995-05-07,2002-04-21,55,6,4,Droite,5
1998-06-26,chirac1,Ipsos,988,phone,0.532,0.40299999999999997,1,5,4,4,525,1995,1995-04-23,1995-05-07,2002-04-21,55,6,4,Droite,5
1998-07-16,chirac1,Ipsos,927,phone,0.677,0.25,1,5,4,4,627,1995,1995-04-23,1995-05-07,2002-04-21,56,7,4,Droite,5
1998-07-18,chirac1,Ifop,1044,phone,0.59,0.25,1,4,4,4,615,1995,1995-04-23,1995-05-07,2002-04-21,56,7,4,Droite,5
1998-07-24,chirac1,Kantar,935,face to face,0.59,0.38,1,6,1,4,551,1995,1995-04-23,1995-05-07,2002-04-21,56,7,4,Droite,5
1998-07-29,chirac1,BVA,974,phone,0.67,0.23,1,1,4,4,652,1995,1995-04-23,1995-05-07,2002-04-21,57,7,4,Droite,5
1998-08-16,chirac1,Ipsos,946,phone,0.6729999999999999,0.267,1,5,4,4,636,1995,1995-04-23,1995-05-07,2002-04-21,58,8,4,Droite,5
1998-08-18,chirac1,Ifop,925,phone,0.62,0.26,1,4,4,4,573,1995,1995-04-23,1995-05-07,2002-04-21,58,8,4,Droite,5
1998-08-28,chirac1,Kantar,1005,face to face,0.56,0.41,1,6,1,4,562,1995,1995-04-23,1995-05-07,2002-04-21,58,8,4,Droite,5
1998-09-17,chirac1,Ipsos,1100,phone,0.655,0.243,1,5,4,4,720,1995,1995-04-23,1995-05-07,2002-04-21,59,9,4,Droite,5
1998-09-19,chirac1,Ifop,934,phone,0.62,0.24,1,4,4,4,579,1995,1995-04-23,1995-05-07,2002-04-21,59,9,4,Droite,5
1998-09-23,chirac1,Kantar,1059,face to face,0.57,0.4,1,6,1,4,603,1995,1995-04-23,1995-05-07,2002-04-21,59,9,4,Droite,5
1998-09-30,chirac1,BVA,1089,phone,0.64,0.27,1,1,4,4,696,1995,1995-04-23,1995-05-07,2002-04-21,60,9,4,Droite,5
1998-10-15,chirac1,Ipsos,1062,phone,0.6579999999999999,0.253,1,5,4,4,698,1995,1995-04-23,1995-05-07,2002-04-21,60,10,4,Droite,5
1998-10-20,chirac1,Ifop,908,phone,0.56,0.29,1,4,4,4,508,1995,1995-04-23,1995-05-07,2002-04-21,61,10,4,Droite,5
1998-10-23,chirac1,BVA,1013,phone,0.62,0.29,1,1,4,4,628,1995,1995-04-23,1995-05-07,2002-04-21,61,10,4,Droite,5
1998-10-26,chirac1,Kantar,1098,face to face,0.52,0.45,1,6,1,4,570,1995,1995-04-23,1995-05-07,2002-04-21,61,10,4,Droite,5
1998-11-17,chirac1,Ifop,1065,phone,0.54,0.28,1,4,4,4,575,1995,1995-04-23,1995-05-07,2002-04-21,62,11,4,Droite,5
1998-11-18,chirac1,Ipsos,1057,phone,0.633,0.261,1,5,4,4,669,1995,1995-04-23,1995-05-07,2002-04-21,62,11,4,Droite,5
1998-11-20,chirac1,BVA,925,phone,0.61,0.31,1,1,4,4,564,1995,1995-04-23,1995-05-07,2002-04-21,62,11,4,Droite,5
1998-11-21,chirac1,Kantar,1030,face to face,0.52,0.45,1,6,1,4,535,1995,1995-04-23,1995-05-07,2002-04-21,62,11,4,Droite,5
1998-12-11,chirac1,Ipsos,944,phone,0.6659999999999999,0.273,1,5,4,4,628,1995,1995-04-23,1995-05-07,2002-04-21,63,12,4,Droite,5
1998-12-18,chirac1,BVA,951,phone,0.6,0.3,1,1,4,4,570,1995,1995-04-23,1995-05-07,2002-04-21,63,12,4,Droite,5
1998-12-18,chirac1,Ifop,1033,phone,0.55,0.29,1,4,4,4,568,1995,1995-04-23,1995-05-07,2002-04-21,63,12,4,Droite,5
1998-12-27,chirac1,Kantar,995,face to face,0.54,0.44,1,6,1,4,537,1995,1995-04-23,1995-05-07,2002-04-21,64,12,4,Droite,5
1999-01-12,chirac1,Ipsos,1003,phone,0.742,0.20800000000000002,1,5,4,4,744,1995,1995-04-23,1995-05-07,2002-04-21,65,1,5,Droite,5
1999-01-16,chirac1,Ifop,1040,phone,0.55,0.27,1,4,4,4,572,1995,1995-04-23,1995-05-07,2002-04-21,65,1,5,Droite,5
1999-01-20,chirac1,Kantar,1048,face to face,0.52,0.46,1,6,1,4,544,1995,1995-04-23,1995-05-07,2002-04-21,65,1,5,Droite,5
1999-01-27,chirac1,BVA,958,phone,0.59,0.28,1,1,4,4,565,1995,1995-04-23,1995-05-07,2002-04-21,65,1,5,Droite,5
1999-02-14,chirac1,Ipsos,1094,phone,0.675,0.27899999999999997,1,5,4,4,738,1995,1995-04-23,1995-05-07,2002-04-21,66,2,5,Droite,5
1999-02-19,chirac1,Ifop,1002,phone,0.57,0.28,1,4,4,4,571,1995,1995-04-23,1995-05-07,2002-04-21,66,2,5,Droite,5
1999-02-23,chirac1,BVA,946,phone,0.6,0.28,1,1,4,4,567,1995,1995-04-23,1995-05-07,2002-04-21,67,2,5,Droite,5
1999-02-27,chirac1,Kantar,940,face to face,0.55,0.43,1,6,1,4,517,1995,1995-04-23,1995-05-07,2002-04-21,67,2,5,Droite,5
1999-03-15,chirac1,Ifop,1028,phone,0.56,0.3,1,4,4,4,575,1995,1995-04-23,1995-05-07,2002-04-21,68,3,5,Droite,5
1999-03-21,chirac1,Ipsos,902,phone,0.62,0.271,1,5,4,4,559,1995,1995-04-23,1995-05-07,2002-04-21,68,3,5,Droite,5
1999-03-25,chirac1,BVA,952,phone,0.6,0.29,1,1,4,4,571,1995,1995-04-23,1995-05-07,2002-04-21,68,3,5,Droite,5
1999-03-25,chirac1,Kantar,1030,face to face,0.53,0.44,1,6,1,4,545,1995,1995-04-23,1995-05-07,2002-04-21,68,3,5,Droite,5
1999-04-11,chirac1,Ipsos,970,phone,0.6729999999999999,0.26899999999999996,1,5,4,4,652,1995,1995-04-23,1995-05-07,2002-04-21,69,4,5,Droite,5
1999-04-17,chirac1,Ifop,1043,phone,0.63,0.27,1,4,4,4,657,1995,1995-04-23,1995-05-07,2002-04-21,69,4,5,Droite,5
1999-04-27,chirac1,Kantar,969,face to face,0.63,0.34,1,6,1,4,610,1995,1995-04-23,1995-05-07,2002-04-21,70,4,5,Droite,5
1999-04-28,chirac1,BVA,910,phone,0.65,0.25,1,1,4,4,591,1995,1995-04-23,1995-05-07,2002-04-21,70,4,5,Droite,5
1999-05-17,chirac1,BVA,944,phone,0.62,0.27,1,1,4,4,585,1995,1995-04-23,1995-05-07,2002-04-21,71,5,5,Droite,5
1999-05-19,chirac1,Ifop,1100,phone,0.63,0.29,1,4,4,4,693,1995,1995-04-23,1995-05-07,2002-04-21,71,5,5,Droite,5
1999-05-23,chirac1,Ipsos,1027,phone,0.706,0.21100000000000002,1,5,4,4,725,1995,1995-04-23,1995-05-07,2002-04-21,71,5,5,Droite,5
1999-05-26,chirac1,Kantar,973,face to face,0.54,0.43,1,6,1,4,525,1995,1995-04-23,1995-05-07,2002-04-21,71,5,5,Droite,5
1999-06-16,chirac1,Ifop,963,phone,0.58,0.29,1,4,4,4,558,1995,1995-04-23,1995-05-07,2002-04-21,72,6,5,Droite,5
1999-06-20,chirac1,Ipsos,989,phone,0.617,0.331,1,5,4,4,610,1995,1995-04-23,1995-05-07,2002-04-21,72,6,5,Droite,5
1999-06-20,chirac1,Kantar,1032,face to face,0.55,0.42,1,6,1,4,567,1995,1995-04-23,1995-05-07,2002-04-21,72,6,5,Droite,5
1999-06-30,chirac1,BVA,930,phone,0.6,0.29,1,1,4,4,558,1995,1995-04-23,1995-05-07,2002-04-21,73,6,5,Droite,5
1999-07-13,chirac1,Ipsos,1022,phone,0.645,0.28,1,5,4,4,659,1995,1995-04-23,1995-05-07,2002-04-21,73,7,5,Droite,5
1999-07-17,chirac1,Ifop,1060,phone,0.6,0.28,1,4,4,4,636,1995,1995-04-23,1995-05-07,2002-04-21,73,7,5,Droite,5
1999-07-25,chirac1,BVA,1067,phone,0.64,0.24,1,1,4,4,682,1995,1995-04-23,1995-05-07,2002-04-21,74,7,5,Droite,5
1999-07-26,chirac1,Kantar,1005,face to face,0.58,0.39,1,6,1,4,582,1995,1995-04-23,1995-05-07,2002-04-21,74,7,5,Droite,5
1999-08-11,chirac1,Ipsos,968,phone,0.65,0.263,1,5,4,4,629,1995,1995-04-23,1995-05-07,2002-04-21,75,8,5,Droite,5
1999-08-18,chirac1,Ifop,946,phone,0.55,0.28,1,4,4,4,520,1995,1995-04-23,1995-05-07,2002-04-21,75,8,5,Droite,5
1999-08-24,chirac1,Kantar,942,face to face,0.52,0.45,1,6,1,4,489,1995,1995-04-23,1995-05-07,2002-04-21,75,8,5,Droite,5
1999-09-15,chirac1,Ifop,976,phone,0.6,0.29,1,4,4,4,585,1995,1995-04-23,1995-05-07,2002-04-21,76,9,5,Droite,5
1999-09-15,chirac1,Ipsos,938,phone,0.63,0.28,1,5,4,4,590,1995,1995-04-23,1995-05-07,2002-04-21,76,9,5,Droite,5
1999-09-23,chirac1,Kantar,975,face to face,0.56,0.4,1,6,1,4,546,1995,1995-04-23,1995-05-07,2002-04-21,77,9,5,Droite,5
1999-09-26,chirac1,BVA,931,phone,0.6,0.28,1,1,4,4,558,1995,1995-04-23,1995-05-07,2002-04-21,77,9,5,Droite,5
1999-10-17,chirac1,BVA,900,phone,0.59,0.26,1,1,4,4,531,1995,1995-04-23,1995-05-07,2002-04-21,78,10,5,Droite,5
1999-10-19,chirac1,Ifop,924,phone,0.58,0.3,1,4,4,4,535,1995,1995-04-23,1995-05-07,2002-04-21,78,10,5,Droite,5
1999-10-24,chirac1,Kantar,982,face to face,0.51,0.46,1,6,1,4,500,1995,1995-04-23,1995-05-07,2002-04-21,78,10,5,Droite,5
1999-10-25,chirac1,Ipsos,974,phone,0.628,0.278,1,5,4,4,611,1995,1995-04-23,1995-05-07,2002-04-21,78,10,5,Droite,5
1999-11-16,chirac1,Ifop,1042,phone,0.58,0.29,1,4,4,4,604,1995,1995-04-23,1995-05-07,2002-04-21,79,11,5,Droite,5
1999-11-25,chirac1,Ipsos,971,phone,0.635,0.303,1,5,4,4,616,1995,1995-04-23,1995-05-07,2002-04-21,80,11,5,Droite,5
1999-11-26,chirac1,Kantar,1017,face to face,0.5,0.47,1,6,1,4,508,1995,1995-04-23,1995-05-07,2002-04-21,80,11,5,Droite,5
1999-11-28,chirac1,BVA,1023,phone,0.57,0.29,1,1,4,4,583,1995,1995-04-23,1995-05-07,2002-04-21,80,11,5,Droite,5
1999-12-12,chirac1,Ipsos,907,phone,0.625,0.289,1,5,4,4,566,1995,1995-04-23,1995-05-07,2002-04-21,81,12,5,Droite,5
1999-12-15,chirac1,Ifop,1058,phone,0.61,0.3,1,4,4,4,645,1995,1995-04-23,1995-05-07,2002-04-21,81,12,5,Droite,5
1999-12-23,chirac1,BVA,950,phone,0.6,0.27,1,1,4,4,570,1995,1995-04-23,1995-05-07,2002-04-21,81,12,5,Droite,5
1999-12-25,chirac1,Kantar,972,face to face,0.53,0.44,1,6,1,4,515,1995,1995-04-23,1995-05-07,2002-04-21,81,12,5,Droite,5
2000-01-15,chirac1,Ipsos,947,phone,0.615,0.29,1,5,4,4,582,1995,1995-04-23,1995-05-07,2002-04-21,82,1,6,Droite,5
2000-01-18,chirac1,Ifop,987,phone,0.6,0.3,1,4,4,4,592,1995,1995-04-23,1995-05-07,2002-04-21,82,1,6,Droite,5
2000-01-28,chirac1,Kantar,976,face to face,0.49,0.48,1,6,1,4,478,1995,1995-04-23,1995-05-07,2002-04-21,83,1,6,Droite,5
2000-01-30,chirac1,BVA,917,phone,0.62,0.23,1,1,4,4,568,1995,1995-04-23,1995-05-07,2002-04-21,83,1,6,Droite,5
2000-02-13,chirac1,Ipsos,987,phone,0.5870000000000001,0.315,1,5,4,4,579,1995,1995-04-23,1995-05-07,2002-04-21,84,2,6,Droite,5
2000-02-17,chirac1,Ifop,1094,phone,0.56,0.31,1,4,4,4,612,1995,1995-04-23,1995-05-07,2002-04-21,84,2,6,Droite,5
2000-02-22,chirac1,Kantar,999,face to face,0.52,0.44,1,6,1,4,519,1995,1995-04-23,1995-05-07,2002-04-21,84,2,6,Droite,5
2000-02-25,chirac1,BVA,930,phone,0.55,0.31,1,1,4,4,511,1995,1995-04-23,1995-05-07,2002-04-21,84,2,6,Droite,5
2000-03-15,chirac1,Ipsos,1021,phone,0.639,0.275,1,5,4,4,652,1995,1995-04-23,1995-05-07,2002-04-21,85,3,6,Droite,5
2000-03-20,chirac1,Ifop,1006,phone,0.59,0.31,1,4,4,4,593,1995,1995-04-23,1995-05-07,2002-04-21,85,3,6,Droite,5
2000-03-20,chirac1,Kantar,962,face to face,0.53,0.44,1,6,1,4,509,1995,1995-04-23,1995-05-07,2002-04-21,85,3,6,Droite,5
2000-03-21,chirac1,BVA,1016,phone,0.58,0.28,1,1,4,4,589,1995,1995-04-23,1995-05-07,2002-04-21,85,3,6,Droite,5
2000-04-18,chirac1,Ifop,991,phone,0.61,0.28,1,4,4,4,604,1995,1995-04-23,1995-05-07,2002-04-21,87,4,6,Droite,5
2000-04-24,chirac1,BVA,1041,phone,0.6,0.25,1,1,4,4,624,1995,1995-04-23,1995-05-07,2002-04-21,87,4,6,Droite,5
2000-04-24,chirac1,Kantar,900,face to face,0.54,0.43,1,6,1,4,486,1995,1995-04-23,1995-05-07,2002-04-21,87,4,6,Droite,5
2000-04-26,chirac1,Ipsos,1055,phone,0.615,0.294,1,5,4,4,648,1995,1995-04-23,1995-05-07,2002-04-21,87,4,6,Droite,5
2000-05-15,chirac1,Ifop,978,phone,0.64,0.25,1,4,4,4,625,1995,1995-04-23,1995-05-07,2002-04-21,88,5,6,Droite,5
2000-05-15,chirac1,Ipsos,1097,phone,0.687,0.225,1,5,4,4,753,1995,1995-04-23,1995-05-07,2002-04-21,88,5,6,Droite,5
2000-05-16,chirac1,BVA,925,phone,0.63,0.25,1,1,4,4,582,1995,1995-04-23,1995-05-07,2002-04-21,88,5,6,Droite,5
2000-05-22,chirac1,Kantar,927,face to face,0.52,0.44,1,6,1,4,482,1995,1995-04-23,1995-05-07,2002-04-21,88,5,6,Droite,5
2000-06-17,chirac1,BVA,1036,phone,0.62,0.27,1,1,4,4,642,1995,1995-04-23,1995-05-07,2002-04-21,89,6,6,Droite,5
2000-06-20,chirac1,Ifop,1062,phone,0.6,0.3,1,4,4,4,637,1995,1995-04-23,1995-05-07,2002-04-21,90,6,6,Droite,5
2000-06-20,chirac1,Ipsos,1087,phone,0.616,0.29100000000000004,1,5,4,4,669,1995,1995-04-23,1995-05-07,2002-04-21,90,6,6,Droite,5
2000-06-22,chirac1,Kantar,960,face to face,0.55,0.42,1,6,1,4,528,1995,1995-04-23,1995-05-07,2002-04-21,90,6,6,Droite,5
2000-07-19,chirac1,Ifop,916,phone,0.6,0.26,1,4,4,4,549,1995,1995-04-23,1995-05-07,2002-04-21,91,7,6,Droite,5
2000-07-21,chirac1,BVA,1003,phone,0.66,0.23,1,1,4,4,661,1995,1995-04-23,1995-05-07,2002-04-21,91,7,6,Droite,5
2000-07-21,chirac1,Kantar,915,face to face,0.57,0.4,1,6,1,4,521,1995,1995-04-23,1995-05-07,2002-04-21,91,7,6,Droite,5
2000-07-27,chirac1,Ipsos,960,phone,0.674,0.24100000000000002,1,5,4,4,647,1995,1995-04-23,1995-05-07,2002-04-21,91,7,6,Droite,5
2000-08-15,chirac1,Ipsos,984,phone,0.643,0.222,1,5,4,4,632,1995,1995-04-23,1995-05-07,2002-04-21,92,8,6,Droite,5
2000-08-20,chirac1,Ifop,1048,phone,0.61,0.25,1,4,4,4,639,1995,1995-04-23,1995-05-07,2002-04-21,93,8,6,Droite,5
2000-08-23,chirac1,Kantar,946,face to face,0.52,0.45,1,6,1,4,491,1995,1995-04-23,1995-05-07,2002-04-21,93,8,6,Droite,5
2000-09-15,chirac1,Ifop,1044,phone,0.51,0.36,1,4,4,4,532,1995,1995-04-23,1995-05-07,2002-04-21,94,9,6,Droite,5
2000-09-15,chirac1,Ipsos,1005,phone,0.616,0.293,1,5,4,4,619,1995,1995-04-23,1995-05-07,2002-04-21,94,9,6,Droite,5
2000-09-22,chirac1,Kantar,1080,face to face,0.41,0.57,1,6,1,4,442,1995,1995-04-23,1995-05-07,2002-04-21,94,9,6,Droite,5
2000-09-23,chirac1,BVA,979,phone,0.57,0.32,1,1,4,4,558,1995,1995-04-23,1995-05-07,2002-04-21,94,9,6,Droite,5
2000-10-17,chirac1,Ifop,923,phone,0.55,0.34,1,4,4,4,507,1995,1995-04-23,1995-05-07,2002-04-21,95,10,6,Droite,5
2000-10-18,chirac1,Ipsos,964,phone,0.5479999999999999,0.359,1,5,4,4,528,1995,1995-04-23,1995-05-07,2002-04-21,95,10,6,Droite,5
2000-10-21,chirac1,BVA,909,phone,0.53,0.35,1,1,4,4,481,1995,1995-04-23,1995-05-07,2002-04-21,95,10,6,Droite,5
2000-10-28,chirac1,Kantar,1023,face to face,0.49,0.49,1,6,1,4,501,1995,1995-04-23,1995-05-07,2002-04-21,96,10,6,Droite,5
2000-11-18,chirac1,Ipsos,910,phone,0.57,0.31,1,5,4,4,518,1995,1995-04-23,1995-05-07,2002-04-21,97,11,6,Droite,5
2000-11-19,chirac1,Ifop,1045,phone,0.56,0.32,1,4,4,4,585,1995,1995-04-23,1995-05-07,2002-04-21,97,11,6,Droite,5
2000-11-21,chirac1,Kantar,909,face to face,0.47,0.49,1,6,1,4,427,1995,1995-04-23,1995-05-07,2002-04-21,97,11,6,Droite,5
2000-11-29,chirac1,BVA,908,phone,0.55,0.3,1,1,4,4,499,1995,1995-04-23,1995-05-07,2002-04-21,97,11,6,Droite,5
2000-12-16,chirac1,Ifop,1027,phone,0.55,0.35,1,4,4,4,564,1995,1995-04-23,1995-05-07,2002-04-21,98,12,6,Droite,5
2000-12-20,chirac1,Ipsos,1030,phone,0.55,0.34,1,5,4,4,566,1995,1995-04-23,1995-05-07,2002-04-21,98,12,6,Droite,5
2000-12-26,chirac1,Kantar,950,face to face,0.5,0.47,1,6,1,4,475,1995,1995-04-23,1995-05-07,2002-04-21,99,12,6,Droite,5
2000-12-29,chirac1,BVA,1004,phone,0.61,0.29,1,1,4,4,612,1995,1995-04-23,1995-05-07,2002-04-21,99,12,6,Droite,5
2001-01-16,chirac1,Ipsos,904,phone,0.54,0.34,1,5,4,4,488,1995,1995-04-23,1995-05-07,2002-04-21,100,1,7,Droite,5
2001-01-18,chirac1,Ifop,923,phone,0.57,0.34,1,4,4,4,526,1995,1995-04-23,1995-05-07,2002-04-21,100,1,7,Droite,5
2001-01-27,chirac1,BVA,950,phone,0.57,0.31,1,1,4,4,541,1995,1995-04-23,1995-05-07,2002-04-21,100,1,7,Droite,5
2001-01-28,chirac1,Kantar,930,face to face,0.5,0.48,1,6,1,4,465,1995,1995-04-23,1995-05-07,2002-04-21,100,1,7,Droite,5
2001-02-15,chirac1,Ipsos,1021,phone,0.61,0.28,1,5,4,4,622,1995,1995-04-23,1995-05-07,2002-04-21,101,2,7,Droite,5
2001-02-17,chirac1,BVA,1022,phone,0.62,0.27,1,1,4,4,633,1995,1995-04-23,1995-05-07,2002-04-21,101,2,7,Droite,5
2001-02-19,chirac1,Ifop,1067,phone,0.57,0.35,1,4,4,4,608,1995,1995-04-23,1995-05-07,2002-04-21,101,2,7,Droite,5
2001-02-21,chirac1,Kantar,995,face to face,0.49,0.49,1,6,1,4,487,1995,1995-04-23,1995-05-07,2002-04-21,101,2,7,Droite,5
2001-03-17,chirac1,Ifop,916,phone,0.6,0.28,1,4,4,4,549,1995,1995-04-23,1995-05-07,2002-04-21,102,3,7,Droite,5
2001-03-18,chirac1,BVA,931,phone,0.59,0.3,1,1,4,4,549,1995,1995-04-23,1995-05-07,2002-04-21,103,3,7,Droite,5
2001-03-20,chirac1,Ipsos,1050,phone,0.56,0.33,1,5,4,4,588,1995,1995-04-23,1995-05-07,2002-04-21,103,3,7,Droite,5
2001-03-22,chirac1,Kantar,1021,face to face,0.51,0.46,1,6,1,4,520,1995,1995-04-23,1995-05-07,2002-04-21,103,3,7,Droite,5
2001-03-27,chirac1,BVA,1076,phone,0.58,0.31,1,1,4,4,624,1995,1995-04-23,1995-05-07,2002-04-21,103,3,7,Droite,5
2001-04-17,chirac1,Ifop,1073,phone,0.56,0.33,1,4,4,4,600,1995,1995-04-23,1995-05-07,2002-04-21,104,4,7,Droite,5
2001-04-17,chirac1,Ipsos,971,phone,0.53,0.34,1,5,4,4,514,1995,1995-04-23,1995-05-07,2002-04-21,104,4,7,Droite,5
2001-04-23,chirac1,BVA,1057,phone,0.59,0.31,1,1,4,4,623,1995,1995-04-23,1995-05-07,2002-04-21,104,4,7,Droite,5
2001-04-24,chirac1,Kantar,1017,face to face,0.46,0.51,1,6,1,4,467,1995,1995-04-23,1995-05-07,2002-04-21,104,4,7,Droite,5
2001-05-20,chirac1,Ifop,931,phone,0.54,0.32,1,4,4,4,502,1995,1995-04-23,1995-05-07,2002-04-21,106,5,7,Droite,5
2001-05-22,chirac1,Ipsos,923,phone,0.58,0.3,1,5,4,4,535,1995,1995-04-23,1995-05-07,2002-04-21,106,5,7,Droite,5
2001-05-26,chirac1,BVA,945,phone,0.57,0.31,1,1,4,4,538,1995,1995-04-23,1995-05-07,2002-04-21,106,5,7,Droite,5
2001-05-28,chirac1,Kantar,1077,face to face,0.45,0.51,1,6,1,4,484,1995,1995-04-23,1995-05-07,2002-04-21,106,5,7,Droite,5
2001-06-16,chirac1,Ipsos,974,phone,0.57,0.32,1,5,4,4,555,1995,1995-04-23,1995-05-07,2002-04-21,107,6,7,Droite,5
2001-06-20,chirac1,Ifop,969,phone,0.61,0.33,1,4,4,4,591,1995,1995-04-23,1995-05-07,2002-04-21,107,6,7,Droite,5
2001-06-26,chirac1,BVA,931,phone,0.58,0.3,1,1,4,4,539,1995,1995-04-23,1995-05-07,2002-04-21,107,6,7,Droite,5
2001-06-26,chirac1,Kantar,981,face to face,0.45,0.52,1,6,1,4,441,1995,1995-04-23,1995-05-07,2002-04-21,107,6,7,Droite,5
2001-07-14,chirac1,Ipsos,995,phone,0.57,0.3,1,5,4,4,567,1995,1995-04-23,1995-05-07,2002-04-21,108,7,7,Droite,5
2001-07-15,chirac1,Ifop,960,phone,0.54,0.31,1,4,4,4,518,1995,1995-04-23,1995-05-07,2002-04-21,108,7,7,Droite,5
2001-07-20,chirac1,Kantar,1087,face to face,0.45,0.51,1,6,1,4,489,1995,1995-04-23,1995-05-07,2002-04-21,108,7,7,Droite,5
2001-07-23,chirac1,BVA,935,phone,0.55,0.33,1,1,4,4,514,1995,1995-04-23,1995-05-07,2002-04-21,109,7,7,Droite,5
2001-08-19,chirac1,Ifop,1065,phone,0.6,0.31,1,4,4,4,639,1995,1995-04-23,1995-05-07,2002-04-21,110,8,7,Droite,5
2001-08-21,chirac1,Ipsos,1072,phone,0.55,0.32,1,5,4,4,589,1995,1995-04-23,1995-05-07,2002-04-21,110,8,7,Droite,5
2001-08-25,chirac1,Kantar,971,face to face,0.47,0.5,1,6,1,4,456,1995,1995-04-23,1995-05-07,2002-04-21,110,8,7,Droite,5
2001-09-11,chirac1,Ipsos,1095,phone,0.5,0.35,1,5,4,4,547,1995,1995-04-23,1995-05-07,2002-04-21,111,9,7,Droite,5
2001-09-15,chirac1,Ifop,997,phone,0.62,0.3,1,4,4,4,618,1995,1995-04-23,1995-05-07,2002-04-21,111,9,7,Droite,5
2001-09-23,chirac1,Kantar,1030,face to face,0.57,0.4,1,6,1,4,587,1995,1995-04-23,1995-05-07,2002-04-21,112,9,7,Droite,5
2001-09-25,chirac1,BVA,954,phone,0.61,0.33,1,1,4,4,581,1995,1995-04-23,1995-05-07,2002-04-21,112,9,7,Droite,5
