year,department,percentage,bloc,votes,election_type
2010,Jura,0.06994845903018829,Gauche radicale et extreme gauche,9310,regional
2010,La Reunion,0.3510215936148002,Abstention,128112,regional
2010,La Reunion,0.0482479333861232,Autre,17609,regional
2010,La Reunion,0.2824239866947604,Droite,103076,regional
2010,La Reunion,0.03201641783274744,Ecologisme,11685,regional
2010,La Reunion,0.08477706325742734,Gauche,30941,regional
2010,La Reunion,0.20151300521414148,Gauche radicale et extreme gauche,73546,regional
2010,Landes,0.3261846288575399,Abstention,68534,regional
2010,Landes,1.9989719572791135e-4,Autre,42,regional
2010,Landes,0.08218630418641841,Centre,17268,regional
2010,Landes,0.1437070459002037,Droite,30194,regional
2010,Landes,0.04246387572105774,Droite radicale et extreme droite,8922,regional
2010,Landes,0.06213947112913359,Ecologisme,13056,regional
2010,Landes,0.2802273116682849,Gauche,58878,regional
2010,Landes,0.06289146534163383,Gauche radicale et extreme gauche,13214,regional
2010,Loir et Cher,0.34444782661633994,Abstention,56579,regional
2010,Loir et Cher,0.046499452088152926,Centre,7638,regional
2010,Loir et Cher,0.18509070985023743,Droite,30403,regional
2010,Loir et Cher,0.10659929380250822,Droite radicale et extreme droite,17510,regional
2010,Loir et Cher,0.07324363813466456,Ecologisme,12031,regional
2010,Loir et Cher,0.17517350541823937,Gauche,28774,regional
2010,Loir et Cher,0.06894557408985755,Gauche radicale et extreme gauche,11325,regional
2010,Loire,0.3623667959914408,Abstention,118711,regional
2010,Loire,0.012765606732621284,Autre,4182,regional
2010,Loire,0.02810142888104054,Centre,9206,regional
2010,Loire,0.16335825200931628,Droite,53516,regional
2010,Loire,0.10810167308203017,Droite radicale et extreme droite,35414,regional
2010,Loire,0.08959429058086257,Ecologisme,29351,regional
2010,Loire,0.16130391118410006,Gauche,52843,regional
2010,Loire,0.07440804153858833,Gauche radicale et extreme gauche,24376,regional
2010,Loire Atlantique,0.33597434100752155,Abstention,220081,regional
2010,Loire Atlantique,0.017386379422733734,Autre,11389,regional
2010,Loire Atlantique,0.028886212260687303,Centre,18922,regional
2010,Loire Atlantique,0.18653452468731538,Droite,122190,regional
2010,Loire Atlantique,0.04107759219483004,Droite radicale et extreme droite,26908,regional
2010,Loire Atlantique,0.10666159837448268,Ecologisme,69869,regional
2010,Loire Atlantique,0.2364449899473783,Gauche,154884,regional
2010,Loire Atlantique,0.04703436210505104,Gauche radicale et extreme gauche,30810,regional
2010,Loiret,0.34861080059348387,Abstention,102912,regional
2010,Loiret,0.031713447558653955,Centre,9362,regional
2010,Loiret,0.182374341984919,Droite,53838,regional
2010,Loiret,0.10904588660122085,Droite radicale et extreme droite,32191,regional
2010,Loiret,0.07868065012228749,Ecologisme,23227,regional
2010,Loiret,0.1876926620732641,Gauche,55408,regional
2010,Loiret,0.06188221106617074,Gauche radicale et extreme gauche,18268,regional
2010,Lot,0.3004513588783252,Abstention,31286,regional
2010,Lot,0.02076250840295784,Centre,2162,regional
2010,Lot,0.1403630077787381,Droite,14616,regional
2010,Lot,0.044991837126668585,Droite radicale et extreme droite,4685,regional
2010,Lot,0.0857197733602228,Ecologisme,8926,regional
2010,Lot,0.3335926246038606,Gauche,34737,regional
2010,Lot,0.07411888984922693,Gauche radicale et extreme gauche,7718,regional
2010,Lot et Garonne,0.333619236519367,Abstention,56011,regional
2010,Lot et Garonne,1.1317001113831162e-4,Autre,19,regional
2010,Lot et Garonne,0.06053404332624532,Centre,10163,regional
2010,Lot et Garonne,0.15701445597984381,Droite,26361,regional
2010,Lot et Garonne,0.08657505852080839,Droite radicale et extreme droite,14535,regional
2010,Lot et Garonne,0.0768841317775435,Ecologisme,12908,regional
2010,Lot et Garonne,0.21271792672539594,Gauche,35713,regional
2010,Lot et Garonne,0.07254197713965775,Gauche radicale et extreme gauche,12179,regional
2010,Lozere,0.2972109857355759,Abstention,13960,regional
2010,Lozere,0.22384500745156483,Droite,10514,regional
2010,Lozere,0.05399190972961465,Droite radicale et extreme droite,2536,regional
2010,Lozere,0.09497551628699169,Ecologisme,4461,regional
2010,Lozere,0.28814136682989144,Gauche,13534,regional
2010,Lozere,0.04183521396636151,Gauche radicale et extreme gauche,1965,regional
2010,Maine et Loire,0.33824495028453505,Abstention,129813,regional
2010,Maine et Loire,3.1267588018260274e-5,Autre,12,regional
2010,Maine et Loire,0.030772517874637816,Centre,11810,regional
2010,Maine et Loire,0.2496873241198174,Droite,95826,regional
2010,Maine et Loire,0.04611187542992933,Droite radicale et extreme droite,17697,regional
2010,Maine et Loire,0.08784889416963709,Ecologisme,33715,regional
2010,Maine et Loire,0.2087476288745753,Gauche,80114,regional
2010,Maine et Loire,0.03855554165884977,Gauche radicale et extreme gauche,14797,regional
2010,Manche,0.34722598211728517,Abstention,88502,regional
2010,Manche,0.03986534998411036,Centre,10161,regional
2010,Manche,0.21187760658812083,Droite,54004,regional
2010,Manche,0.07880478494054134,Droite radicale et extreme droite,20086,regional
2010,Manche,0.08002102925656085,Ecologisme,20396,regional
2010,Manche,0.20214765205996477,Gauche,51524,regional
2010,Manche,0.04005759505341667,Gauche radicale et extreme gauche,10210,regional
2010,Marne,0.3715275872403473,Abstention,88016,regional
2010,Marne,0.0317724976045048,Centre,7527,regional
2010,Marne,0.1960760311182214,Droite,46451,regional
2010,Marne,0.1009442683292318,Droite radicale et extreme droite,23914,regional
2010,Marne,0.0728399387090919,Ecologisme,17256,regional
2010,Marne,0.1840204640717931,Gauche,43595,regional
2010,Marne,0.04281921292680971,Gauche radicale et extreme gauche,10144,regional
2010,Martinique,0.35695038281793773,Abstention,71797,regional
2010,Martinique,0.21896688873421497,Autre,44043,regional
2010,Martinique,0.006701799741473601,Centre,1348,regional
2010,Martinique,0.07284478472705579,Droite,14652,regional
2010,Martinique,0.3271005269961221,Gauche,65793,regional
2010,Martinique,0.017435616983195783,Gauche radicale et extreme gauche,3507,regional
2010,Mayenne,0.3500946440973404,Abstention,51417,regional
2010,Mayenne,1.2256070159192734e-4,Autre,18,regional
2010,Mayenne,0.034276142878542346,Centre,5034,regional
2010,Mayenne,0.2354322988302262,Droite,34577,regional
2010,Mayenne,0.04767611291925973,Droite radicale et extreme droite,7002,regional
2010,Mayenne,0.08402216986913241,Ecologisme,12340,regional
2010,Mayenne,0.21183936377378018,Gauche,31112,regional
2010,Mayenne,0.03653670693012678,Gauche radicale et extreme gauche,5366,regional
2010,Meurthe et Moselle,0.3620976588795532,Abstention,116187,regional
2010,Meurthe et Moselle,0.00147410805554863,Autre,473,regional
2010,Meurthe et Moselle,0.0170784611932484,Centre,5480,regional
2010,Meurthe et Moselle,0.1703420678650677,Droite,54658,regional
2010,Meurthe et Moselle,0.09666471365528934,Droite radicale et extreme droite,31017,regional
2010,Meurthe et Moselle,0.07243386771048892,Ecologisme,23242,regional
2010,Meurthe et Moselle,0.25809045351417387,Gauche,82814,regional
2010,Meurthe et Moselle,0.021818669126629935,Gauche radicale et extreme gauche,7001,regional
2010,Meuse,0.3540141682831942,Abstention,33032,regional
2010,Meuse,0.002786500476920274,Autre,260,regional
2010,Meuse,0.020534365052997095,Centre,1916,regional
2010,Meuse,0.18036160202342805,Droite,16829,regional
2010,Meuse,0.11735453931645,Droite radicale et extreme droite,10950,regional
2010,Meuse,0.07345643949542907,Ecologisme,6854,regional
2010,Meuse,0.22565295208290911,Gauche,21055,regional
2010,Meuse,0.025839433268672232,Gauche radicale et extreme gauche,2411,regional
2010,Morbihan,0.3391632820117103,Abstention,130101,regional
2010,Morbihan,0.029202750825091113,Autre,11202,regional
2010,Morbihan,0.026864340943810384,Centre,10305,regional
2010,Morbihan,0.16668925999885295,Droite,63941,regional
2010,Morbihan,0.05177088275624749,Droite radicale et extreme droite,19859,regional
2010,Morbihan,0.08963383160320547,Ecologisme,34383,regional
2010,Morbihan,0.24761075512130012,Gauche,94982,regional
2010,Morbihan,0.04906489673978216,Gauche radicale et extreme gauche,18821,regional
2010,Moselle,0.3816051298434576,Abstention,167227,regional
2010,Moselle,0.0025010268814750583,Autre,1096,regional
2010,Moselle,0.022326685226598513,Centre,9784,regional
2010,Moselle,0.14892976130710603,Droite,65264,regional
2010,Moselle,0.12418648167587057,Droite radicale et extreme droite,54421,regional
2010,Moselle,0.0751677239742595,Ecologisme,32940,regional
2010,Moselle,0.22424124868787368,Gauche,98267,regional
2010,Moselle,0.021041942403359045,Gauche radicale et extreme gauche,9221,regional
2010,Nievre,0.3470410260481445,Abstention,39343,regional
2010,Nievre,0.022175765434385666,Centre,2514,regional
2010,Nievre,0.14255471168858663,Droite,16161,regional
2010,Nievre,0.07735937265694602,Droite radicale et extreme droite,8770,regional
2010,Nievre,0.07974101810932635,Ecologisme,9040,regional
2010,Nievre,0.2866266197394303,Gauche,32494,regional
2010,Nievre,0.04450148632318047,Gauche radicale et extreme gauche,5045,regional
2010,Nord,0.3614015672565426,Abstention,419314,regional
2010,Nord,0.02634359669173036,Centre,30565,regional
2010,Nord,0.15103978128738438,Droite,175243,regional
2010,Nord,0.11059397850796901,Droite radicale et extreme droite,128316,regional
2010,Nord,0.0761494995880177,Ecologisme,88352,regional
2010,Nord,0.1711122832783449,Gauche,198532,regional
2010,Nord,0.10335929339001107,Gauche radicale et extreme gauche,119922,regional
2010,Oise,0.3580675904762708,Abstention,127365,regional
2010,Oise,0.023463526951006605,Centre,8346,regional
2010,Oise,0.18030874245503947,Droite,64136,regional
2010,Oise,0.120947087581986,Droite radicale et extreme droite,43021,regional
2010,Oise,0.07471162577558117,Ecologisme,26575,regional
2010,Oise,0.16442742640588584,Gauche,58487,regional
2010,Oise,0.0780740003542301,Gauche radicale et extreme gauche,27771,regional
2010,Orne,0.3435680146435714,Abstention,50678,regional
2010,Orne,0.03194467984136131,Centre,4712,regional
2010,Orne,0.1892884986949595,Droite,27921,regional
2010,Orne,0.0968170570489136,Droite radicale et extreme droite,14281,regional
2010,Orne,0.07242466357072641,Ecologisme,10683,regional
2010,Orne,0.22549744076471984,Gauche,33262,regional
2010,Orne,0.04045964543574794,Gauche radicale et extreme gauche,5968,regional
2010,Paris,0.34241308098316914,Abstention,294139,regional
2010,Paris,0.008503896309506901,Autre,7305,regional
2010,Paris,0.026013424631381416,Centre,22346,regional
2010,Paris,0.20953926460213873,Droite,179998,regional
2010,Paris,0.04008297847076545,Droite radicale et extreme droite,34432,regional
2010,Paris,0.1422345049812693,Ecologisme,122182,regional
2010,Paris,0.1726494671822942,Gauche,148309,regional
2010,Paris,0.05856338283947484,Gauche radicale et extreme gauche,50307,regional
2010,Pas de Calais,0.3451788583373187,Abstention,256947,regional
2010,Pas de Calais,0.02375105455756944,Centre,17680,regional
2010,Pas de Calais,0.12786611283362978,Droite,95182,regional
2010,Pas de Calais,0.12971058104106997,Droite radicale et extreme droite,96555,regional
2010,Pas de Calais,0.06888074498782892,Ecologisme,51274,regional
2010,Pas de Calais,0.21447551545699287,Gauche,159653,regional
2010,Pas de Calais,0.09013713278559031,Gauche radicale et extreme gauche,67097,regional
2010,Puy de Dome,0.32891711682082053,Abstention,106009,regional
2010,Puy de Dome,0.031408917861475594,Centre,10123,regional
2010,Puy de Dome,0.15873557619214576,Droite,51160,regional
2010,Puy de Dome,0.049609521652388945,Droite radicale et extreme droite,15989,regional
2010,Puy de Dome,0.08157382786684332,Ecologisme,26291,regional
2010,Puy de Dome,0.18146616319729938,Gauche,58486,regional
2010,Puy de Dome,0.16828887640902646,Gauche radicale et extreme gauche,54239,regional
2010,Pyrenees Atlantiques,0.3335157769597241,Abstention,113339,regional
2010,Pyrenees Atlantiques,0.02123702663971209,Autre,7217,regional
2010,Pyrenees Atlantiques,0.11768496693944931,Centre,39993,regional
2010,Pyrenees Atlantiques,0.13202150480680103,Droite,44865,regional
2010,Pyrenees Atlantiques,0.04031709879322369,Droite radicale et extreme droite,13701,regional
2010,Pyrenees Atlantiques,0.08252042927219706,Ecologisme,28043,regional
2010,Pyrenees Atlantiques,0.21801719089782862,Gauche,74089,regional
2010,Pyrenees Atlantiques,0.05468600569106409,Gauche radicale et extreme gauche,18584,regional
2010,Pyrenees Orientales,0.3458276950834461,Abstention,76670,regional
2010,Pyrenees Orientales,0.1576274244474515,Droite,34946,regional
2010,Pyrenees Orientales,0.09756427604871448,Droite radicale et extreme droite,21630,regional
2010,Pyrenees Orientales,0.09322507893549842,Ecologisme,20668,regional
2010,Pyrenees Orientales,0.24220568335588633,Gauche,53697,regional
2010,Pyrenees Orientales,0.06354984212900315,Gauche radicale et extreme gauche,14089,regional
2010,Rhone,0.36298165568803825,Abstention,251000,regional
2010,Rhone,0.010668189936297442,Autre,7377,regional
2010,Rhone,0.029933694386799617,Centre,20699,regional
2010,Rhone,0.1781994085278997,Droite,123224,regional
2010,Rhone,0.08485961576005611,Droite radicale et extreme droite,58680,regional
2010,Rhone,0.11573474862435737,Ecologisme,80030,regional
2010,Rhone,0.1625290132249691,Gauche,112388,regional
2010,Rhone,0.05509367385158244,Gauche radicale et extreme gauche,38097,regional
2010,Saone et Loire,0.355214418801452,Abstention,95704,regional
2010,Saone et Loire,0.026040545455895125,Centre,7016,regional
2010,Saone et Loire,0.1813484964331579,Droite,48860,regional
2010,Saone et Loire,0.07471068122601382,Droite radicale et extreme droite,20129,regional
2010,Saone et Loire,0.07343389279431087,Ecologisme,19785,regional
2010,Saone et Loire,0.24823142532643472,Gauche,66880,regional
2010,Saone et Loire,0.041020539962735594,Gauche radicale et extreme gauche,11052,regional
2010,Sarthe,0.35160726894347616,Abstention,94614,regional
2010,Sarthe,8.250027871715783e-4,Autre,222,regional
2010,Sarthe,0.02702069939425471,Centre,7271,regional
2010,Sarthe,0.18866178601954736,Droite,50767,regional
2010,Sarthe,0.06129547734958564,Droite radicale et extreme droite,16494,regional
2010,Sarthe,0.08019993310788212,Ecologisme,21581,regional
2010,Sarthe,0.23161395815526403,Gauche,62325,regional
2010,Sarthe,0.05877587424281839,Gauche radicale et extreme gauche,15816,regional
2010,Savoie,0.3602004093600754,Abstention,69161,regional
2010,Savoie,0.010312124037144479,Autre,1980,regional
2010,Savoie,0.024598061529006756,Centre,4723,regional
2010,Savoie,0.1717541547964397,Droite,32978,regional
2010,Savoie,0.08145015546308207,Droite radicale et extreme droite,15639,regional
2010,Savoie,0.12221950241397449,Ecologisme,23467,regional
2010,Savoie,0.162035759112949,Gauche,31112,regional
2010,Savoie,0.06742983328732807,Gauche radicale et extreme gauche,12947,regional
2010,Seine et Marne,0.36885008234684646,Abstention,190815,regional
2010,Seine et Marne,0.006249468418244659,Autre,3233,regional
2010,Seine et Marne,0.02489349034647532,Centre,12878,regional
2010,Seine et Marne,0.19254857690731533,Droite,99610,regional
2010,Seine et Marne,0.08396285499996134,Droite radicale et extreme droite,43436,regional
2010,Seine et Marne,0.1020231035095994,Ecologisme,52779,regional
2010,Seine et Marne,0.16017234847020437,Gauche,82861,regional
2010,Seine et Marne,0.061300075001353115,Gauche radicale et extreme gauche,31712,regional
2010,Seine Maritime,0.34610556946516086,Abstention,207907,regional
2010,Seine Maritime,0.00669214787982101,Autre,4020,regional
2010,Seine Maritime,0.016640475175793736,Centre,9996,regional
2010,Seine Maritime,0.16590367302365225,Droite,99659,regional
2010,Seine Maritime,0.07941848231408481,Droite radicale et extreme droite,47707,regional
2010,Seine Maritime,0.05835486362667803,Ecologisme,35054,regional
2010,Seine Maritime,0.24162982101001493,Gauche,145148,regional
2010,Seine Maritime,0.08525496750479437,Gauche radicale et extreme gauche,51213,regional
2010,Seine Saint Denis,0.38296894586277663,Abstention,159173,regional
2010,Seine Saint Denis,0.00914998712794343,Autre,3803,regional
2010,Seine Saint Denis,0.020580854560196715,Centre,8554,regional
2010,Seine Saint Denis,0.13453103609228423,Droite,55915,regional
2010,Seine Saint Denis,0.07546393538468202,Droite radicale et extreme droite,31365,regional
2010,Seine Saint Denis,0.09770733033546745,Ecologisme,40610,regional
2010,Seine Saint Denis,0.17227383074809505,Gauche,71602,regional
